ID zgłoszenia;Tytuł zgłoszenia;Deskrypcjon;Dopasowana reguła;Typ zgłoszenia;Data utworzenia zgłoszenia;Oczekiwany wynik;Pewność
3051;Wymagany serwis: Bład synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespolu karta pracownicza nie zostala zaczytana;Opis: Wymagany serwis: Bład synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespolu karta pracownicza nie zostala zaczytana Działanie naprawcze: Zaktualizowano firmware czytnika RCP do najnowszej wersji. Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.;RCP - Błąd synchronizacji;[System] Incident;2025-11-06 15:55:44;3;0,9
3052;Problem z zasilaczem do laptopa Dell;Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-06 08:58:34;0;0
3053;Zablokowane konto domenowe AD;Opis: Zablokowane konto domenowe AD Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-06 15:11:43;0;0
3054;Problem z certyfikatem VPN;Opis: Problem z certyfikatem VPN Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;2025-11-06 17:09:12;0;0
3055;Błąd generowania pliku PDF faktury problem z bazą GUS zawieszenie modułu fakturowania - wymagany restart nie pomógł.;Opis: Błąd generowania pliku PDF faktury problem z bazą GUS zawieszenie modułu fakturowania - wymagany restart nie pomógł. Działanie naprawcze: Zrestartowano moduł fakturowania. Podsumowanie: Błąd API GUS ustąpił, dane pobierają się.;Faktury - Błąd API;[System] Incident;2025-11-06 11:29:26;3;0,9
3056;zacięcie papieru w urządzeniu wielofunkcyjnym;Opis: zacięcie papieru w urządzeniu wielofunkcyjnym Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-06 13:13:24;0;0
3057;Zgłoszenie awarii: Prośba o nadanie uprawnień do grupy;Opis: Zgłoszenie awarii: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;2025-11-06 14:16:55;0;0
3058;Problem techniczny: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 1 kod błędu ECR-TIMEOUT;Opis: Problem techniczny: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 1 kod błędu ECR-TIMEOUT Działanie naprawcze: Sprawdzono i dociśnięto okablowanie terminala. Podsumowanie: Komunikacja z terminalem przywrócona, transakcja testowa OK.;Terminal - Błąd komunikacji;[System] Incident;2025-11-06 15:50:30;3;0,9
3059;Dotyczy: Brak dostępu do zasobów zewnętrznych;Opis: Dotyczy: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-06 21:32:52;0;0
3060;Excel zawiesza sie przy otwieraniu pliku;Opis: Excel zawiesza sie przy otwieraniu pliku Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-06 15:22:31;0;0
3061; Opóźnienie replikacji cennika z serwera centralnego - błąd powtarzalny.;Opis:  Opóźnienie replikacji cennika z serwera centralnego - błąd powtarzalny. Działanie naprawcze: Zrestartowano usługę replikacji danych. Podsumowanie: Baza produktów spójna z systemem centralnym.;System - Opóźnienie replikacji;[System] Incident;2025-11-06 14:03:25;3;0,9
3062;Brak dostępu do zasobów zewnętrznych;Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;2025-11-06 11:38:12;0;0
3063;program antywirusowy blokuje aplikację;Opis: program antywirusowy blokuje aplikację Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-06 23:25:12;0;0
3064;Program antywirusowy blokuje aplikację;Opis: Program antywirusowy blokuje aplikację Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-06 11:47:59;0;0
3065;Telefon VoIP nie ma sygnału;Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;2025-11-06 10:45:17;0;0
3066;Wniosek o edycję godzin - blędnie wybrane wejście zapomniałem karty korekta czasu;Opis: Wniosek o edycję godzin - blędnie wybrane wejście zapomniałem karty korekta czasu Działanie naprawcze: Anulowano błędne odbicie zgodnie z wnioskiem. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.;RCP - Korekta czasu;[System] Service request;2025-11-06 21:40:02;4;0,9
3067;Artefakty graficzne w interfejsie użytkownika - wymagany restart nie pomógł.;Opis: Artefakty graficzne w interfejsie użytkownika - wymagany restart nie pomógł. Działanie naprawcze: Zmieniono rozdzielczość ekranu i przywrócono ustawienia domyślne. Podsumowanie: Problem rozwiązany po aktualizacji sterowników.;POS - Błąd interfejsu;[System] Incident;2025-11-06 11:25:12;3;0,9
3068;Zgłoszenie awarii: Awaria mikroserwisu obsługi mobile błąd API aplikacja lojalnościowa;Opis: Zgłoszenie awarii: Awaria mikroserwisu obsługi mobile błąd API aplikacja lojalnościowa Działanie naprawcze: Poinstruowano personel o procedurze awaryjnej (rabat ręczny). Podsumowanie: Zgłoszenie zamknięte, błąd globalny usunięty.;Aplikacja mobilna - Błąd API;[System] Incident;2025-11-06 17:23:47;4;0,9
3069;Monitor zewnętrzny nie wykrywa sygnału;Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-06 13:17:33;0;0
3070;Skaner dokumentów nie pobiera kartek;Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-06 19:38:01;0;0
3071;Mysz bezprzewodowa nie paruje się z odbiornikiem;Opis: Mysz bezprzewodowa nie paruje się z odbiornikiem Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;2025-11-06 18:31:51;0;0
3072;Prośba o wsparcie: Awaria kontrolera dotyku w kiosku samoobsługowym wymagany serwis on-site;Opis: Prośba o wsparcie: Awaria kontrolera dotyku w kiosku samoobsługowym wymagany serwis on-site Działanie naprawcze: Sprawdzono połączenia wewnętrzne kiosku. Podsumowanie: Aplikacja działa stabilnie po restarcie.;Kiosk - Awaria dotyku;[System] Incident;2025-11-06 06:59:00;6;0,9
3073;nie działa logowanie do portalu pracowniczego;Opis: nie działa logowanie do portalu pracowniczego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;2025-11-06 13:06:35;0;0
3074;Problem z zasilaczem do laptopa Dell - blokuje obsługę klienta.;Opis: Problem z zasilaczem do laptopa Dell - blokuje obsługę klienta. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;2025-11-06 10:58:52;0;0
3075;Brak dostępu do sieci Wi-Fi - stanowisko nieczynne.;Opis: Brak dostępu do sieci Wi-Fi - stanowisko nieczynne. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;2025-11-06 12:15:13;0;0
3076;Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza odbicie prywatne zamiast służbowego korekta czasu;Opis: Wniosek o edycję godzin - błędnie wybrane wejście data wczorajsza odbicie prywatne zamiast służbowego korekta czasu Działanie naprawcze: Anulowano błędne odbicie zgodnie z wnioskiem. Podsumowanie: Godziny pracy zostały wyrównane.;RCP - Korekta czasu;[System] Service request;2025-11-06 20:57:14;4;0,9
3077;Błąd synchronizacji hasla;Opis: Błąd synchronizacji hasla Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-06 16:17:44;0;0
3078;Błąd uruchamiania Microsoft Outlook - prośba o pilną weryfikację.;Opis: Błąd uruchamiania Microsoft Outlook - prośba o pilną weryfikację. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-06 18:41:37;0;0
3079;Utrata komunikacji z terminalem płatniczym (PED) model Ingenico - blokuje obsługę klienta.;Opis: Utrata komunikacji z terminalem płatniczym (PED) model Ingenico - blokuje obsługę klienta. Działanie naprawcze: Skonfigurowano ponownie adres IP terminala w ustawieniach POS. Podsumowanie: Terminal loguje się do sieci poprawnie.;Terminal - Błąd komunikacji;[System] Incident;2025-11-06 09:33:36;3;0,9
3080;Brak dostępu do sieci Wi-Fi;Opis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-06 11:41:18;0;0
3081;prośba o anulowanie blednego odbicia RCP pracownik Iwo zapomniałem karty korekta czasu;Opis: prośba o anulowanie blednego odbicia RCP pracownik Iwo zapomniałem karty korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Korekta wprowadzona, czas pracy zgodny.;RCP - Korekta czasu;[System] Service request;2025-11-06 09:11:44;4;0,9
3082;Konto użytkownika wygasło użytkownik Marcin wymagany reset uprawnień;Opis: Konto użytkownika wygasło użytkownik Marcin wymagany reset uprawnień Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.;Dostęp - Błąd autoryzacji POS;[System] Service request;2025-11-06 10:03:47;4;0,9
3083;Awaria: Błąd inicjalizacji urządzenia płatniczego w kiosku urządzenie wyłączone z eksploatacji;Opis: Awaria: Błąd inicjalizacji urządzenia płatniczego w kiosku urządzenie wyłączone z eksploatacji Działanie naprawcze: Sprawdzono połączenia wewnętrzne kiosku. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.;Kiosk - Awaria dotyku;[System] Incident;2025-11-06 17:05:02;3;0,9
3084;awaria switcha w szafie rack - błąd powtarzalny.;Opis: awaria switcha w szafie rack - błąd powtarzalny. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;2025-11-06 09:45:17;0;0
3085;Błąd systemu: Błąd spójności danych przy Z-Report w systemie centralnym - wymagany restart nie pomógł.;Opis: Błąd systemu: Błąd spójności danych przy Z-Report w systemie centralnym - wymagany restart nie pomógł. Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.;POS - Błąd zamknięcia doby;[System] Incident;2025-11-06 15:35:55;4;0,9
3086;Zgłoszenie awarii: Czytnik nie dekoduje standardu EAN-13 stanowisko 11 przerywa połączenie czytnik kodów;Opis: Zgłoszenie awarii: Czytnik nie dekoduje standardu EAN-13 stanowisko 11 przerywa połączenie czytnik kodów Działanie naprawcze: Przeinstalowano sterownik urządzenia w systemie Windows. Podsumowanie: Problem rozwiązany po rekonfiguracji urządzenia.;Skaner - Błąd sterownika;[System] Incident;2025-11-06 20:44:57;4;0,9
3087;Nie działa logowanie do portalu pracowniczego - wymagany restart nie pomógł.;Opis: Nie działa logowanie do portalu pracowniczego - wymagany restart nie pomógł. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;2025-11-06 11:00:22;0;0
3088;program antywirusowy blokuje aplikację;Opis: program antywirusowy blokuje aplikację Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;2025-11-06 08:08:11;0;0
3089;Dotyczy: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 15 nie drukuje potwierdzenia - błąd powtarzalny.;Opis: Dotyczy: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 15 nie drukuje potwierdzenia - błąd powtarzalny. Działanie naprawcze: Skonfigurowano ponownie adres IP terminala w ustawieniach POS. Podsumowanie: Terminal loguje się do sieci poprawnie.;Terminal - Błąd komunikacji;[System] Incident;2025-11-06 10:17:35;3;0,9
3090;Nie działa logowanie do portalu pracowniczego;Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-06 14:19:59;0;0
3091;Błąd sumy kontrolnej pamięci fiskalnej stanowisko 10 dioda Error świeci ciągle - błąd powtarzalny.;Opis: Błąd sumy kontrolnej pamięci fiskalnej stanowisko 10 dioda Error świeci ciągle - błąd powtarzalny. Działanie naprawcze: Wykonano reset sprzętowy drukarki fiskalnej. Podsumowanie: Błąd pamięci ustąpił po restarcie.;Drukarka fiskalna - Błąd pamięci;[System] Incident;2025-11-06 11:06:22;3;0,9
3092;Excel zawiesza się przy otwieraniu pliku;Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;2025-11-06 20:46:47;0;0
3093;Incydent: Błąd licencji pakietu Office - blokuje obsługę klienta.;Opis: Incydent: Błąd licencji pakietu Office - blokuje obsługę klienta. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;2025-11-06 11:13:05;0;0
3094;Zablokowane konto domenowe AD;Opis: Zablokowane konto domenowe AD Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-06 17:29:16;0;0
3095;Brak dostępu do sieci Wi-Fi;Opis: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;2025-11-06 09:40:29;0;0
3096;Prośba o wsparcie: Opóźnienie replikacji cennika z serwera centralnego na wszystkich stanowiskach - stanowisko nieczynne. synchronizacja danych;Opis: Prośba o wsparcie: Opóźnienie replikacji cennika z serwera centralnego na wszystkich stanowiskach - stanowisko nieczynne. synchronizacja danych Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Replikacja przebiegła pomyślnie, ceny są poprawne.;System - Opóźnienie replikacji;[System] Incident;2025-11-06 16:59:04;4;0,9
3097;Klawiatura numeryczna nie działa;Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;2025-11-06 14:32:14;0;0
3098; Awaria webserwisu obsługi nagród transakcja bez identyfikacji system lojalnościowy;Opis:  Awaria webserwisu obsługi nagród transakcja bez identyfikacji system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Awaria globalna usunięta przez dostawcę.;Loyalty - Niedostępność serwisu;[System] Incident;2025-11-06 06:51:39;4;0,9
3099;Konto pocztowe przepełnione - stanowisko nieczynne.;Opis: Konto pocztowe przepełnione - stanowisko nieczynne. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-06 18:32:45;0;0
3100;Awaria: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Bruno system nie uwzględnił nadgodzin;Opis: Awaria: Błąd synchronizacji ewidencji czasu pracy z serwerem dla pracownika Bruno system nie uwzględnił nadgodzin Działanie naprawcze: Zaktualizowano firmware czytnika RCP do najnowszej wersji. Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.;RCP - Błąd synchronizacji;[System] Incident;2025-11-06 08:51:19;3;0,9
3101;brak dostępu do sieci Wi-Fi;Opis: brak dostępu do sieci Wi-Fi Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;2025-11-06 15:24:13;0;0
3102;Błąd uruchamiania Microsoft Outlook;Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;2025-11-06 15:47:39;0;0
3103;wygasło hasło do systemu Windows;Opis: wygasło hasło do systemu Windows Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;2025-11-06 17:41:27;0;0
3104;Brak dostępu do dysku sieciowego Z:;Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;2025-11-06 10:58:29;0;0
3105;Brak dostępu do folderu współdzielonego;Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;2025-11-06 13:03:34;0;0
3106;Prośba o anulowanie błędnego odbicia RCP pracownik Daniel korekta czasu;Opis: Prośba o anulowanie błędnego odbicia RCP pracownik Daniel korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Godziny pracy zostały wyrównane.;RCP - Korekta czasu;[System] Service request;2025-11-06 17:39:29;4;0,9
3107;Awaria: Artefakty graficzne w interfejsie użytkownika uniemożliwia pracę pojawia się po zalogowaniu;Opis: Awaria: Artefakty graficzne w interfejsie użytkownika uniemożliwia pracę pojawia się po zalogowaniu Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Błąd graficzny ustąpił po restarcie aplikacji.;POS - Błąd interfejsu;[System] Incident;2025-11-06 09:08:55;3;0,9
3108;Brak dostępu do zasobów zewnętrznych;Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;2025-11-06 19:44:15;0;0
3109;zgłoszenie awarii: Drukarka sieciowa w biurze offline;Opis: zgłoszenie awarii: Drukarka sieciowa w biurze offline Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-06 08:33:11;0;0
3110;Błąd licencji pakietu Office - blokuje obsługę klienta.;Opis: Błąd licencji pakietu Office - blokuje obsługę klienta. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;2025-11-06 15:46:36;0;0
3111;Błąd uruchamiania Microsoft Outlook;Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;2025-11-06 08:48:00;0;0
3112;Błąd krytyczny bazy danych podczas zamknięcia dnia - prośba o interwencję.;Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia - prośba o interwencję. Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.;POS - Błąd zamknięcia doby;[System] Incident;2025-11-06 09:45:29;3;0,9
3113;Niska przepustowośc łącza internetowego;Opis: Niska przepustowośc łącza internetowego Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;2025-11-06 12:08:52;0;0
3114;Awaria switcha w szafie rack;Opis: Awaria switcha w szafie rack Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-06 15:48:32;0;0
3115;Bląd uruchamiania Microsoft Outlook;Opis: Bląd uruchamiania Microsoft Outlook Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;2025-11-06 13:11:55;0;0
3116;Adobe Reader nie otwiera plików PDF;Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-06 13:04:11;0;0
3117;Brak tonera w drukarce korytarzowej;Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;2025-11-06 18:43:12;0;0
3118;problem z certyfikatem VPN;Opis: problem z certyfikatem VPN Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-06 10:17:05;0;0
3119;Brak dostępu do zasobów zewnetrznych;Opis: Brak dostępu do zasobów zewnetrznych Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;2025-11-06 17:26:12;0;0
3120;Błąd synchronizacji hasła;Opis: Błąd synchronizacji hasła Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;2025-11-06 15:04:07;0;0
3121;Prośba o nadanie uprawnień do grupy;Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Uprawnienia zostały zaktualizowane.;Inne;[System] Service request;2025-11-06 10:26:56;0;0
3122;Błąd uruchamiania Microsoft Outlook;Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;2025-11-06 12:02:36;0;0
3123;Telefon VoIP nie ma sygnału;Opis: Telefon VoIP nie ma sygnału Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;2025-11-06 15:31:58;0;0
3124;Drukarka sieciowa w biurze offline;Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;2025-11-06 12:24:37;0;0
3125;Problem techniczny: Nieprawidłowy format danych JSON z aplikacji aplikacja lojalnościowa;Opis: Problem techniczny: Nieprawidłowy format danych JSON z aplikacji aplikacja lojalnościowa Działanie naprawcze: Sprawdzono logi transakcji, błąd po stronie zewnętrznego dostawcy. Podsumowanie: Kupony są ponownie walidowane poprawnie.;Aplikacja mobilna - Błąd API;[System] Incident;2025-11-06 14:07:29;4;0,9
3126;Nie działa logowanie do portalu pracowniczego;Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-06 14:12:10;0;0
3127;Awaria stacji dokującej laptopa - wymagany restart nie pomógł.;Opis: Awaria stacji dokującej laptopa - wymagany restart nie pomógł. Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;2025-11-06 09:10:10;0;0
3128;Monitor zewnętrzny nie wykrywa sygnału;Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-06 10:24:34;0;0
3129;błąd systemu: Mysz bezprzewodowa nie paruje się z odbiornikiem;Opis: błąd systemu: Mysz bezprzewodowa nie paruje się z odbiornikiem Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-06 11:56:56;0;0
3130;Brak dostępu do folderu współdzielonego;Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;2025-11-06 14:01:21;0;0
3131;Nieudana aktualizacja systemu Windows;Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;2025-11-06 19:38:39;0;0
3132;Skaner dokumentów nie pobiera kartek;Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;2025-11-06 10:48:14;0;0
3133;Błąd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu system nie uwzględnił nadgodzin - wymagany restart nie pomógł.;Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu system nie uwzględnił nadgodzin - wymagany restart nie pomógł. Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.;RCP - Błąd synchronizacji;[System] Incident;2025-11-06 10:57:47;3;0,9
3134;Prośba o anulowanie błędnego odbicia RCP data wczorajsza korekta czasu;Opis: Prośba o anulowanie błędnego odbicia RCP data wczorajsza korekta czasu Działanie naprawcze: Anulowano błędne odbicie zgodnie z wnioskiem. Podsumowanie: Błąd pracownika skorygowany.;RCP - Korekta czasu;[System] Service request;2025-11-06 09:55:02;4;0,9
3135;utrata połaczenia z serwerem plików;Opis: utrata połaczenia z serwerem plików Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;2025-11-06 20:36:12;0;0
3136;Błąd krytyczny bazy danych podczas zamknięcia dnia - stanowisko nieczynne.;Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia - stanowisko nieczynne. Działanie naprawcze: Przeprowadzono ręczne wymuszenie generowania raportu Z z poziomu narzędzi administracyjnych. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.;POS - Błąd zamknięcia doby;[System] Incident;2025-11-06 08:08:19;3;0,9
3137;Teams nie łączy z spotkaniem;Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;2025-11-06 10:14:49;0;0
