ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Priorytet,Typ żądania,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
2559,Błąd systemu: Awaria webserwisu obsługi nagród błąd bazy danych timeout połączenia - prośba o interwencję. system lojalnościowy,"Opis: Błąd systemu: Awaria webserwisu obsługi nagród błąd bazy danych timeout połączenia - prośba o interwencję. system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,Low,Report a system problem,05.11.2025 19:25:02,4,0.9
2560,Zgłoszenie awarii: Wniosek o edycję godzin - błędnie wybrane wejście pracownik Nikodem pomyłka przy rejestracji korekta czasu,Opis: Zgłoszenie awarii: Wniosek o edycję godzin - błędnie wybrane wejście pracownik Nikodem pomyłka przy rejestracji korekta czasu Działanie naprawcze: Wprowadzono korektę czasu pracy w systemie HR. Podsumowanie: Godziny pracy zostały wyrównane.,RCP - Korekta czasu,[System] Service request,High,Report a system problem,05.11.2025 09:28:04,4,0.9
2561,Błąd tarowania - wartość poza zakresem waga CAS,Opis: Błąd tarowania - wartość poza zakresem waga CAS Działanie naprawcze: Sprawdzono czy szalka wagi nie jest zablokowana mechanicznie. Podsumowanie: Kalibracja zakończona sukcesem.,Waga - Błąd kalibracji,[System] Incident,Low,Report broken hardware,05.11.2025 13:00:31,4,0.9
2562,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Low,Report a system problem,05.11.2025 11:15:46,0,0.0
2563,Zgłoszenie awarii: Błąd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu,"Opis: Zgłoszenie awarii: Błąd synchronizacji ewidencji czasu pracy z serwerem dotyczy całego zespołu Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Synchronizacja przywrócona, brakujące odbicia pojawiły się w systemie.",RCP - Błąd synchronizacji,[System] Incident,High,Report a system problem,05.11.2025 18:53:27,3,0.9
2564,błąd uruchamiania Microsoft Outlook,"Opis: błąd uruchamiania Microsoft Outlook Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,High,Report a system problem,05.11.2025 09:33:10,0,0.0
2565,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,High,Report a system problem,05.11.2025 10:19:44,0,0.0
2566,Zablokowane konto domenowe AD,Opis: Zablokowane konto domenowe AD Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Low,Report a system problem,05.11.2025 18:28:30,0,0.0
2567,telefon VoIP nie ma sygnału,Opis: telefon VoIP nie ma sygnału Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,05.11.2025 12:32:32,0,0.0
2568,problem z certyfikatem VPN,Opis: problem z certyfikatem VPN Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 12:02:42,0,0.0
2569,Zgloszenie awarii: Brak dostepu do dysku sieciowego Z:,Opis: Zgloszenie awarii: Brak dostepu do dysku sieciowego Z: Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 11:28:39,0,0.0
2570,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Low,Report a system problem,05.11.2025 20:35:32,0,0.0
2571,Brak tonera w drukarce korytarzowej,"Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,05.11.2025 07:26:51,0,0.0
2572,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 13:59:48,0,0.0
2573,Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie proces zatrzymuje się na 90%,Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie proces zatrzymuje się na 90% Działanie naprawcze: Wykonano restart usługi bazy danych SQL na serwerze lokalnym. Podsumowanie: Raport dobowy wygenerował się poprawnie po restarcie usług.,POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,05.11.2025 19:10:58,3,0.9
2574,Słuchawki z mikrofonem nie są wykrywane przez system,Opis: Słuchawki z mikrofonem nie są wykrywane przez system Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 18:53:16,0,0.0
2575,Problem z certyfikatem VPN,Opis: Problem z certyfikatem VPN Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,High,Report a system problem,05.11.2025 11:03:20,0,0.0
2576,Wymagany serwis: Wniosek o edycję godzin - błędnie wybrane wejście korekta czasu,Opis: Wymagany serwis: Wniosek o edycję godzin - błędnie wybrane wejście korekta czasu Działanie naprawcze: Wprowadzono korektę czasu pracy w systemie HR. Podsumowanie: Błąd pracownika skorygowany.,RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,05.11.2025 17:45:25,4,0.9
2577,Monitor zewnętrzny nie wykrywa sygnału,Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 10:43:54,0,0.0
2578,Problem z zasilaczem do laptopa Dell,Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 22:29:29,0,0.0
2579,wymagany serwis: Błąd komunikacji RS232 z drukarką fiskalną,"Opis: wymagany serwis: Błąd komunikacji RS232 z drukarką fiskalną Działanie naprawcze: Odblokowano mechanizm tnący i usunięto zacięty papier. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.",Drukarka fiskalna - Błąd pamięci,[System] Incident,High,Report broken hardware,05.11.2025 15:16:22,4,0.9
2580,Monitor zewnętrzny nie wykrywa sygnału,Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report a system problem,05.11.2025 19:32:51,0,0.0
2581,Utrata sygnału wideo na kontrolerze KDS stacja grill,Opis: Utrata sygnału wideo na kontrolerze KDS stacja grill Działanie naprawcze: Podmieniono klawiaturę bumpbar na zapasową. Podsumowanie: Problem rozwiązany po restarcie kontrolera.,KDS - Brak sygnału wideo,[System] Incident,Medium,Report broken hardware,05.11.2025 14:41:52,3,0.9
2582,Awaria: Problem z certyfikatem VPN,Opis: Awaria: Problem z certyfikatem VPN Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Low,Report a system problem,05.11.2025 12:57:03,0,0.0
2583, Utrata połączenia z serwerem plików,"Opis:  Utrata połączenia z serwerem plików Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 23:52:53,0,0.0
2584,mysz bezprzewodowa nie paruje się z odbiornikiem,Opis: mysz bezprzewodowa nie paruje się z odbiornikiem Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 09:32:26,0,0.0
2585,Excel zawiesza się przy otwieraniu pliku - błąd powtarzalny.,Opis: Excel zawiesza się przy otwieraniu pliku - błąd powtarzalny. Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,High,Report a system problem,05.11.2025 19:30:07,0,0.0
2586,Błąd synchronizacji hasła,Opis: Błąd synchronizacji hasła Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 12:45:26,0,0.0
2587,Wniosek o edycję godzin - błędnie wybrane wejście odbicie prywatne zamiast służbowego korekta czasu,"Opis: Wniosek o edycję godzin - błędnie wybrane wejście odbicie prywatne zamiast służbowego korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,Low,Report a system problem,05.11.2025 11:32:09,4,0.9
2588,Błąd licencji pakietu Office - błąd powtarzalny.,"Opis: Błąd licencji pakietu Office - błąd powtarzalny. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,High,Report a system problem,05.11.2025 13:08:20,0,0.0
2589,Problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 21:12:52,0,0.0
2590,Zgłoszenie awarii: Błąd konfiguracji adresu IP,Opis: Zgłoszenie awarii: Błąd konfiguracji adresu IP Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 23:13:06,0,0.0
2591,Brak dostępu do folderu współdzielonego,Opis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,High,Report a system problem,05.11.2025 12:00:45,0,0.0
2592,Brak reakcji interfejsu na dotyk - freeze wszystkie kasy wymagany twardy reset - blokuje obsługę klienta.,"Opis: Brak reakcji interfejsu na dotyk - freeze wszystkie kasy wymagany twardy reset - blokuje obsługę klienta. Działanie naprawcze: Zabito proces aplikacji POS w menedżerze zadań i uruchomiono ponownie. Podsumowanie: Problem rozwiązany, zalecana obserwacja wydajności.",POS - Zawieszenie aplikacji,[System] Incident,High,Report a system problem,05.11.2025 14:56:01,4,0.9
2593,Nie działa logowanie do portalu pracowniczego - prośba o pilną weryfikację.,Opis: Nie działa logowanie do portalu pracowniczego - prośba o pilną weryfikację. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 09:06:04,0,0.0
2594,Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny błąd krytyczny aplikacji,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny błąd krytyczny aplikacji Działanie naprawcze: Skalibrowano ekran dotykowy w menu serwisowym. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,High,Report broken hardware,05.11.2025 17:37:21,6,0.9
2595,Problem z zasilaczem do laptopa Dell,"Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report a system problem,05.11.2025 12:47:39,0,0.0
2596,brak dostępu do folderu współdzielonego,Opis: brak dostępu do folderu współdzielonego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Low,Report a system problem,05.11.2025 17:07:04,0,0.0
2597,Prośba o wsparcie: Brak dostępu do sieci Wi-Fi,Opis: Prośba o wsparcie: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,Highest,Report a system problem,05.11.2025 10:57:33,0,0.0
2598,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,High,Report a system problem,05.11.2025 12:33:49,0,0.0
2599,Excel zawiesza się przy otwieraniu pliku,"Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Low,Report a system problem,05.11.2025 22:06:33,0,0.0
2600,Brak dostępu do dysku sieciowego Z:,Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 13:10:23,0,0.0
2601,Adobe Reader nie otwiera plików PDF - wymagany restart nie pomógł.,Opis: Adobe Reader nie otwiera plików PDF - wymagany restart nie pomógł. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 13:55:55,0,0.0
2602,Błąd licencji pakietu Office,"Opis: Błąd licencji pakietu Office Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Low,Report a system problem,05.11.2025 13:12:19,0,0.0
2603,Mysz bezprzewodowa nie paruje się z odbiornikiem,Opis: Mysz bezprzewodowa nie paruje się z odbiornikiem Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 15:41:48,0,0.0
2604,Problem techniczny: Błąd synchronizacji hasła,Opis: Problem techniczny: Błąd synchronizacji hasła Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 09:15:47,0,0.0
2605,Konto użytkownika wygasło,"Opis: Konto użytkownika wygasło Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Dostęp przywrócony, uprawnienia zaktualizowane.",Dostęp - Błąd autoryzacji POS,[System] Service request,Medium,Report a system problem,05.11.2025 08:53:21,4,0.9
2606,Brak tonera w drukarce korytarzowej,Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 18:50:54,0,0.0
2607,Skaner dokumentów nie pobiera kartek,Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Zaktualizowano firmware urządzenia. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Medium,Report broken hardware,05.11.2025 16:47:03,0,0.0
2608,Błąd API podczas walidacji kuponu mobilnego - stanowisko nieczynne. aplikacja lojalnościowa,"Opis: Błąd API podczas walidacji kuponu mobilnego - stanowisko nieczynne. aplikacja lojalnościowa Działanie naprawcze: Sprawdzono logi transakcji, błąd po stronie zewnętrznego dostawcy. Podsumowanie: Usługa przywrócona przez dostawcę zewnętrznego.",Aplikacja mobilna - Błąd API,[System] Incident,High,Report a system problem,05.11.2025 14:46:57,4,0.9
2609,Wymagany serwis: Telefon VoIP nie ma sygnału - prośba o interwencję.,Opis: Wymagany serwis: Telefon VoIP nie ma sygnału - prośba o interwencję. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,High,Report a system problem,05.11.2025 16:08:04,0,0.0
2610,Mechaniczne zablokowanie prowadnicy szuflady klucz utknał w zamku awaria mechaniczna,Opis: Mechaniczne zablokowanie prowadnicy szuflady klucz utknał w zamku awaria mechaniczna Działanie naprawcze: Otwarto szufladę awaryjnie kluczem i sprawdzono mechanizm. Podsumowanie: Szuflada otwiera się automatycznie.,Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,05.11.2025 16:48:25,3,0.9
2611,problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 16:13:01,0,0.0
2612,Problem techniczny: Brak dostępu do sieci Wi-Fi,"Opis: Problem techniczny: Brak dostępu do sieci Wi-Fi Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 22:28:49,0,0.0
2613,Zgłoszenie awarii: Awaria mikroserwisu obsługi mobile - błąd powtarzalny. aplikacja lojalnościowa,Opis: Zgłoszenie awarii: Awaria mikroserwisu obsługi mobile - błąd powtarzalny. aplikacja lojalnościowa Działanie naprawcze: Zrestartowano bramkę API integrującą mobile z POS. Podsumowanie: Kupony są ponownie walidowane poprawnie.,Aplikacja mobilna - Błąd API,[System] Incident,Medium,Report broken hardware,05.11.2025 10:37:03,4,0.9
2614,Teams nie lączy z spotkaniem - wymagany restart nie pomogl.,Opis: Teams nie lączy z spotkaniem - wymagany restart nie pomogl. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 12:37:38,0,0.0
2615,Brak sygnału sterującego otwarciem szuflady (RJ11) awaria mechaniczna - stanowisko nieczynne.,"Opis: Brak sygnału sterującego otwarciem szuflady (RJ11) awaria mechaniczna - stanowisko nieczynne. Działanie naprawcze: Otwarto szufladę awaryjnie kluczem i sprawdzono mechanizm. Podsumowanie: Problem rozwiązany, zamek działa płynnie.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,05.11.2025 08:56:13,6,0.9
2616,Zgłoszenie awarii: Program antywirusowy blokuje aplikację - prośba o pilną weryfikację.,"Opis: Zgłoszenie awarii: Program antywirusowy blokuje aplikację - prośba o pilną weryfikację. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,05.11.2025 12:57:18,0,0.0
2617,Niska przepustowość łącza internetowego,"Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 08:05:56,0,0.0
2618,niska przepustowość łącza internetowego,Opis: niska przepustowość łącza internetowego Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,05.11.2025 17:57:35,0,0.0
2619,Awaria switcha w szafie rack,"Opis: Awaria switcha w szafie rack Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 11:32:46,0,0.0
2620,Błąd sterownika HID skanera kodów czytnik kodów,"Opis: Błąd sterownika HID skanera kodów czytnik kodów Działanie naprawcze: Zeskanowano kody konfiguracyjne przywracające ustawienia fabryczne. Podsumowanie: Wymiana kabla pomogła, skaner sprawny.",Skaner - Błąd sterownika,[System] Incident,Medium,Report broken hardware,05.11.2025 08:37:46,4,0.9
2621,Drukarka sieciowa w biurze offline,Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 09:57:05,0,0.0
2622,Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku,Opis: Brak sygnału sterującego otwarciem szuflady (RJ11) klucz utknął w zamku Działanie naprawcze: Otwarto szufladę awaryjnie kluczem i sprawdzono mechanizm. Podsumowanie: Szuflada otwiera się automatycznie.,Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,05.11.2025 10:31:37,3,0.9
2623,Prośba o wsparcie: Wyjątek w module fakturowania - NullReferenceException dokument nie został utworzony,"Opis: Prośba o wsparcie: Wyjątek w module fakturowania - NullReferenceException dokument nie został utworzony Działanie naprawcze: Poprawiono błędne dane kontrahenta i ponowiono próbę. Podsumowanie: Błąd API GUS ustąpił, dane pobierają się.",Faktury - Błąd API,[System] Incident,Low,Report a system problem,05.11.2025 12:21:31,3,0.9
2624,Problem z zasilaczem do laptopa Dell,"Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Low,Report broken hardware,05.11.2025 19:49:40,0,0.0
2625,Błąd sumy kontrolnej pamieci fiskalnej stanowisko 6 paragon nie wysuwa się,Opis: Błąd sumy kontrolnej pamieci fiskalnej stanowisko 6 paragon nie wysuwa się Działanie naprawcze: Wykonano reset sprzętowy drukarki fiskalnej. Podsumowanie: Błąd pamięci ustąpił po restarcie.,Drukarka fiskalna - Błąd pamięci,[System] Incident,High,Report broken hardware,05.11.2025 18:58:53,3,0.9
2626,Awaria switcha w szafie rack - stanowisko nieczynne.,Opis: Awaria switcha w szafie rack - stanowisko nieczynne. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,Highest,Report a system problem,05.11.2025 10:01:31,0,0.0
2627,Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji - błąd powtarzalny.,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji - błąd powtarzalny. Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,High,Report broken hardware,05.11.2025 11:18:45,6,0.9
2628,Problem techniczny: Prosba o korektę czasu pracy - zapomniane odbicie korekta czasu,"Opis: Problem techniczny: Prosba o korektę czasu pracy - zapomniane odbicie korekta czasu Działanie naprawcze: Uzupełniono brakujące wejście/wyjście ręcznie. Podsumowanie: Wniosek rozpatrzony pozytywnie, dane zaktualizowane.",RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,05.11.2025 14:03:19,4,0.9
2629,Błąd autoryzacji tokena karty klienta błąd bazy danych timeout połączenia - stanowisko nieczynne. system lojalnościowy,Opis: Błąd autoryzacji tokena karty klienta błąd bazy danych timeout połączenia - stanowisko nieczynne. system lojalnościowy Działanie naprawcze: Sprawdzono status usługi Loyalty (globalna awaria). Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,05.11.2025 21:52:14,4,0.9
2630,Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny,"Opis: Awaria kontrolera dotyku w kiosku samoobsługowym ekran czarny Działanie naprawcze: Skalibrowano ekran dotykowy w menu serwisowym. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,05.11.2025 07:32:59,6,0.9
2631,awaria kontrolera dotyku w kiosku samoobsługowym wymagany serwis on-site,"Opis: awaria kontrolera dotyku w kiosku samoobsługowym wymagany serwis on-site Działanie naprawcze: Zgłoszono awarię sprzętową do serwisu producenta. Podsumowanie: Kiosk uruchomił się poprawnie, dotyk działa.",Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,05.11.2025 16:35:12,6,0.9
2632,Dotyczy: Nieudana aktualizacja systemu Windows,"Opis: Dotyczy: Nieudana aktualizacja systemu Windows Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,High,Report a system problem,05.11.2025 17:59:24,0,0.0
2633,Błąd systemu: Błąd renderowania ikon na pasku statusu kod błędu GUI-102,Opis: Błąd systemu: Błąd renderowania ikon na pasku statusu kod błędu GUI-102 Działanie naprawcze: Zmieniono rozdzielczość ekranu i przywrócono ustawienia domyślne. Podsumowanie: Błąd graficzny ustąpił po restarcie aplikacji.,POS - Błąd interfejsu,[System] Incident,Medium,Report a system problem,05.11.2025 22:03:19,3,0.9
2634,Awaria: Drukarka sieciowa w biurze offline,Opis: Awaria: Drukarka sieciowa w biurze offline Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 12:36:11,0,0.0
2635,telefon VoIP nie ma sygnału - prośba o pilną weryfikację.,Opis: telefon VoIP nie ma sygnału - prośba o pilną weryfikację. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,05.11.2025 13:23:39,0,0.0
2636,Problem techniczny: Artefakty graficzne w interfejsie użytkownika zasłania przyciski funkcyjne kod błędu GUI-102,"Opis: Problem techniczny: Artefakty graficzne w interfejsie użytkownika zasłania przyciski funkcyjne kod błędu GUI-102 Działanie naprawcze: Wyczyszczono cache graficzny aplikacji. Podsumowanie: Interfejs wyświetla się poprawnie, artefakty zniknęły.",POS - Błąd interfejsu,[System] Incident,Medium,Report a system problem,05.11.2025 21:40:00,3,0.9
2637,Excel zawiesza się przy otwieraniu pliku,Opis: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 15:29:00,0,0.0
2638,Brak dostępu do dysku sieciowego Z:,Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 10:09:39,0,0.0
2639,brak dostępu do zasobów zewnętrznych,Opis: brak dostępu do zasobów zewnętrznych Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,05.11.2025 06:19:02,0,0.0
