ID zgłoszenia;Tytuł zgłoszenia;Deskrypcjon;Dopasowana reguła;Typ zgłoszenia;Data utworzenia zgłoszenia;Oczekiwany wynik;Pewność
2560;Monitor zewnętrzny nie wykrywa sygnału;Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;05.11.2025 14:10:22;0;0
2561;błąd autoryzacji tokena karty klienta błąd bazy danych system lojalnościowy;Opis: błąd autoryzacji tokena karty klienta błąd bazy danych system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Karty klientów są poprawnie autoryzowane.;Loyalty - Niedostępność serwisu;[System] Incident;05.11.2025 12:25:34;4;0,9
2562;Bląd krytyczny bazy danych podczas zamkniecia dnia na stanowisku POS 10 proces zatrzymuje się na 90%;Opis: Bląd krytyczny bazy danych podczas zamkniecia dnia na stanowisku POS 10 proces zatrzymuje się na 90% Działanie naprawcze: Przeprowadzono ręczne wymuszenie generowania raportu Z z poziomu narzędzi administracyjnych. Podsumowanie: Raport dobowy wygenerował się poprawnie po restarcie usług.;POS - Błąd zamknięcia doby;[System] Incident;05.11.2025 14:21:33;3;0,9
2563;Brak dostępu do zasobów zewnętrznych;Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;05.11.2025 13:15:39;0;0
2564;awaria: Awaria switcha w szafie rack;Opis: awaria: Awaria switcha w szafie rack Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;05.11.2025 11:35:27;0;0
2565;Opóźnienie replikacji cennika z serwera centralnego błąd wersji bazy danych;Opis: Opóźnienie replikacji cennika z serwera centralnego błąd wersji bazy danych Działanie naprawcze: Pobrano paczkę aktualizacyjną ręcznie. Podsumowanie: Cennik zaktualizowany na wszystkich stanowiskach.;System - Opóźnienie replikacji;[System] Incident;05.11.2025 15:37:28;3;0,9
2566;Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) system lojalnościowy;Opis: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Połączenie przywrócone, system działa online.;Loyalty - Niedostępność serwisu;[System] Incident;05.11.2025 14:15:03;4;0,9
2567;Awaria: Błąd licencji pakietu Office;Opis: Awaria: Błąd licencji pakietu Office Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;05.11.2025 16:30:26;0;0
2568;incydent: Telefon VoIP nie ma sygnału;Opis: incydent: Telefon VoIP nie ma sygnału Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;05.11.2025 13:35:40;0;0
2569;Wymagany serwis: Adobe Reader nie otwiera plików PDF - prośba o interwencję.;Opis: Wymagany serwis: Adobe Reader nie otwiera plików PDF - prośba o interwencję. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;05.11.2025 16:42:13;0;0
2570;Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site;Opis: Awaria kontrolera dotyku w kiosku samoobsługowym urządzenie wyłączone z eksploatacji wymagany serwis on-site Działanie naprawcze: Sprawdzono połączenia wewnętrzne kiosku. Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.;Kiosk - Awaria dotyku;[System] Incident;05.11.2025 12:10:13;6;0,9
2571;Niska przepustowość łącza internetowego;Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;05.11.2025 22:15:40;0;0
2572;Adobe Reader nie otwiera plików PDF;Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;05.11.2025 14:11:21;0;0
2573;Błąd protokołu komunikacyjnego wagi systemowej stanowisko 12 wymagana ponowna kalibracja;Opis: Błąd protokołu komunikacyjnego wagi systemowej stanowisko 12 wymagana ponowna kalibracja Działanie naprawcze: Sprawdzono czy szalka wagi nie jest zablokowana mechanicznie. Podsumowanie: Waga wskazuje poprawnie, odczyt stabilny.;Waga - Błąd kalibracji;[System] Incident;05.11.2025 17:57:49;3;0,9
2574;Awaria switcha w szafie rack - blokuje obsługę klienta.;Opis: Awaria switcha w szafie rack - blokuje obsługę klienta. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;05.11.2025 12:58:35;0;0
2575;Nie działa logowanie do portalu pracowniczego;Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;05.11.2025 12:19:41;0;0
2576;Brak dostępu do dysku sieciowego Z:;Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Błąd nie występuje po aktualizacji.;Inne;[System] Incident;05.11.2025 14:24:29;0;0
2577;Błąd tarowania - wartość poza zakresem waga Dibal;Opis: Błąd tarowania - wartość poza zakresem waga Dibal Działanie naprawcze: Przeprowadzono procedurę kalibracji serwisowej. Podsumowanie: Waga wskazuje poprawnie, odczyt stabilny.;Waga - Błąd kalibracji;[System] Incident;05.11.2025 13:37:40;4;0,9
2578;Problem techniczny: Utrata komunikacji z terminalem płatniczym (PED) model Verifone kod błędu ECR-TIMEOUT;Opis: Problem techniczny: Utrata komunikacji z terminalem płatniczym (PED) model Verifone kod błędu ECR-TIMEOUT Działanie naprawcze: Zrestartowano terminal płatniczy (miękki reset). Podsumowanie: Autoryzacja kart działa bez opóźnień.;Terminal - Błąd komunikacji;[System] Incident;05.11.2025 08:20:56;3;0,9
2579;Incydent: Mysz bezprzewodowa nie paruje się z odbiornikiem - wymagany restart nie pomógł.;Opis: Incydent: Mysz bezprzewodowa nie paruje się z odbiornikiem - wymagany restart nie pomógł. Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;05.11.2025 13:52:30;0;0
2580;Incydent: Błąd spójności danych przy Z-Report na stanowisku POS 9 komunikat: Database Locked;Opis: Incydent: Błąd spójności danych przy Z-Report na stanowisku POS 9 komunikat: Database Locked Działanie naprawcze: Przeprowadzono ręczne wymuszenie generowania raportu Z z poziomu narzędzi administracyjnych. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.;POS - Błąd zamknięcia doby;[System] Incident;05.11.2025 14:09:08;4;0,9
2581;Teams nie łączy z spotkaniem - prośba o pilną weryfikację.;Opis: Teams nie łączy z spotkaniem - prośba o pilną weryfikację. Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;05.11.2025 19:14:12;0;0
2582;Awaria kontrolera dotyku w kiosku samoobsługowym wymagany serwis on-site - blokuje obsługę klienta.;Opis: Awaria kontrolera dotyku w kiosku samoobsługowym wymagany serwis on-site - blokuje obsługę klienta. Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Aplikacja działa stabilnie po restarcie.;Kiosk - Awaria dotyku;[System] Incident;05.11.2025 10:00:06;6;0,9
2583;incydent: Błąd komunikacji RS232 z drukarką fiskalną paragon nie wysuwa się;Opis: incydent: Błąd komunikacji RS232 z drukarką fiskalną paragon nie wysuwa się Działanie naprawcze: Wezwano serwis zewnętrzny producenta drukarki. Podsumowanie: Drukarka fiskalna gotowa do pracy, paragon testowy wydrukowany.;Drukarka fiskalna - Błąd pamięci;[System] Incident;05.11.2025 14:26:49;4;0,9
2584;Problem techniczny: Czytnik RCP nie przesyla odbic do systemu dla pracownika Jacek - błąd powtarzalny.;Opis: Problem techniczny: Czytnik RCP nie przesyla odbic do systemu dla pracownika Jacek - błąd powtarzalny. Działanie naprawcze: Zaktualizowano firmware czytnika RCP do najnowszej wersji. Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.;RCP - Błąd synchronizacji;[System] Incident;05.11.2025 20:11:51;3;0,9
2585;Prośba o wsparcie: Konto pocztowe przepełnione;Opis: Prośba o wsparcie: Konto pocztowe przepełnione Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.;Inne;[System] Service request;05.11.2025 18:22:24;0;0
2586;Drukarka sieciowa w biurze offline;Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;05.11.2025 10:09:10;0;0
2587;Konto pocztowe przepełnione;Opis: Konto pocztowe przepełnione Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;05.11.2025 16:26:02;0;0
2588;Dotyczy: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 11 - błąd powtarzalny.;Opis: Dotyczy: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 11 - błąd powtarzalny. Działanie naprawcze: Zrestartowano terminal płatniczy (miękki reset). Podsumowanie: Komunikacja z terminalem przywrócona, transakcja testowa OK.;Terminal - Błąd komunikacji;[System] Incident;05.11.2025 18:49:55;3;0,9
2589;problem z uwierzytelnianiem dwuskładnikowym (MFA);Opis: problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;05.11.2025 12:42:17;0;0
2590;Incydent: Konto pocztowe przepełnione;Opis: Incydent: Konto pocztowe przepełnione Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;05.11.2025 08:37:46;0;0
2591;Konto pocztowe przepełnione;Opis: Konto pocztowe przepełnione Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;05.11.2025 19:28:18;0;0
2592;Konto użytkownika wygasło;Opis: Konto użytkownika wygasło Działanie naprawcze: Nadano brakujące uprawnienia kierownicze. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.;Dostęp - Błąd autoryzacji POS;[System] Service request;05.11.2025 09:40:36;4;0,9
2593;Skaner dokumentów nie pobiera kartek;Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;05.11.2025 10:48:05;0;0
2594;Uszkodzone gniazdo LAN w ścianie;Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;05.11.2025 09:01:33;0;0
2595;Problem techniczny: Prośba o nadanie uprawnień do grupy;Opis: Problem techniczny: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Użytkownik zalogował się pomyślnie.;Inne;[System] Service request;05.11.2025 14:13:25;0;0
2596;Błąd tarowania - wartość poza zakresem waga Dibal;Opis: Błąd tarowania - wartość poza zakresem waga Dibal Działanie naprawcze: Przeprowadzono procedurę kalibracji serwisowej. Podsumowanie: Komunikacja z POS przywrócona.;Waga - Błąd kalibracji;[System] Incident;05.11.2025 16:17:47;4;0,9
2597;Adobe Reader nie otwiera plików PDF;Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;05.11.2025 13:42:09;0;0
2598;Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje błąd krytyczny aplikacji - blokuje obsługę klienta.;Opis: Awaria kontrolera dotyku w kiosku samoobsługowym system nie startuje błąd krytyczny aplikacji - blokuje obsługę klienta. Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Aplikacja działa stabilnie po restarcie.;Kiosk - Awaria dotyku;[System] Incident;05.11.2025 11:05:59;6;0,9
2599;Dotyczy: Awaria webserwisu obsługi nagród timeout połaczenia system lojalnościowy;Opis: Dotyczy: Awaria webserwisu obsługi nagród timeout połaczenia system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Awaria globalna usunięta przez dostawcę.;Loyalty - Niedostępność serwisu;[System] Incident;05.11.2025 18:46:19;4;0,9
2600;Wygasło hasło do systemu Windows - błąd powtarzalny.;Opis: Wygasło hasło do systemu Windows - błąd powtarzalny. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;05.11.2025 11:42:52;0;0
2601;Utrata połączenia z serwerem plików;Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;05.11.2025 11:07:35;0;0
2602;Niska przepustowośc lącza internetowego;Opis: Niska przepustowośc lącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Dostęp do internetu i intranetu przywrócony.;Inne;[System] Incident;05.11.2025 19:17:56;0;0
2603;Problem z zasilaczem do laptopa Dell;Opis: Problem z zasilaczem do laptopa Dell Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;05.11.2025 09:19:31;0;0
2604;Incydent: Telefon VoIP nie ma sygnału;Opis: Incydent: Telefon VoIP nie ma sygnału Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;05.11.2025 13:00:30;0;0
2605;Błąd systemu: Błąd tarowania - wartość poza zakresem waga CAS;Opis: Błąd systemu: Błąd tarowania - wartość poza zakresem waga CAS Działanie naprawcze: Wykonano zerowanie i tarowanie wagi. Podsumowanie: Waga wskazuje poprawnie, odczyt stabilny.;Waga - Błąd kalibracji;[System] Incident;05.11.2025 18:00:52;4;0,9
2606;Prośba o wsparcie: Awaria kontrolera dotyku w kiosku samoobsługowym;Opis: Prośba o wsparcie: Awaria kontrolera dotyku w kiosku samoobsługowym Działanie naprawcze: Skalibrowano ekran dotykowy w menu serwisowym. Podsumowanie: Problem rozwiązany, kiosk przyjmuje zamówienia.;Kiosk - Awaria dotyku;[System] Incident;05.11.2025 19:21:49;6;0,9
2607;Mysz bezprzewodowa nie paruje się z odbiornikiem - blokuje obslugę klienta.;Opis: Mysz bezprzewodowa nie paruje się z odbiornikiem - blokuje obslugę klienta. Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;05.11.2025 11:08:04;0;0
2608;Wniosek o edycję godzin - błędnie wybrane wejście pracownik Przemysław korekta czasu;Opis: Wniosek o edycję godzin - błędnie wybrane wejście pracownik Przemysław korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Błąd pracownika skorygowany.;RCP - Korekta czasu;[System] Service request;05.11.2025 10:10:40;4;0,9
2609;Blad sumy kontrolnej pamięci fiskalnej stanowisko 11;Opis: Blad sumy kontrolnej pamięci fiskalnej stanowisko 11 Działanie naprawcze: Odblokowano mechanizm tnący i usunięto zacięty papier. Podsumowanie: Zgłoszenie przekazane do serwisu zewnętrznego.;Drukarka fiskalna - Błąd pamięci;[System] Incident;05.11.2025 10:17:25;3;0,9
2610; Artefakty graficzne w interfejsie użytkownika kod błędu GUI-102;Opis:  Artefakty graficzne w interfejsie użytkownika kod błędu GUI-102 Działanie naprawcze: Zaktualizowano sterowniki karty graficznej na terminalu POS. Podsumowanie: Błąd graficzny ustąpił po restarcie aplikacji.;POS - Błąd interfejsu;[System] Incident;05.11.2025 10:28:21;3;0,9
2611;błąd systemu: Awaria stacji dokującej laptopa;Opis: błąd systemu: Awaria stacji dokującej laptopa Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.;Inne;[System] Incident;05.11.2025 10:23:56;0;0
2612;wniosek o edycję godzin - błędnie wybrane wejście korekta czasu;Opis: wniosek o edycję godzin - błędnie wybrane wejście korekta czasu Działanie naprawcze: Anulowano błędne odbicie zgodnie z wnioskiem. Podsumowanie: Błąd pracownika skorygowany.;RCP - Korekta czasu;[System] Service request;05.11.2025 10:36:55;4;0,9
2613;Dotyczy: Excel zawiesza się przy otwieraniu pliku;Opis: Dotyczy: Excel zawiesza się przy otwieraniu pliku Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;05.11.2025 17:06:54;0;0
2614;Niemożność zapisu transakcji punktowej - błąd DB komunikat: system offline transakcja bez identyfikacji system lojalnościowy;Opis: Niemożność zapisu transakcji punktowej - błąd DB komunikat: system offline transakcja bez identyfikacji system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Karty klientów są poprawnie autoryzowane.;Loyalty - Niedostępność serwisu;[System] Incident;05.11.2025 13:22:44;4;0,9
2615;Błąd generowania pliku PDF faktury problem z bazą GUS zawieszenie modułu fakturowania;Opis: Błąd generowania pliku PDF faktury problem z bazą GUS zawieszenie modułu fakturowania Działanie naprawcze: Sprawdzono dostępność serwisu GUS (baza NIP). Podsumowanie: Faktura wystawiona poprawnie po ponowieniu próby.;Faktury - Błąd API;[System] Incident;05.11.2025 18:15:21;3;0,9
2616;Teams nie łączy z spotkaniem;Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;05.11.2025 13:10:56;0;0
2617;Przeglądarka Chrome nie ładuje stron intranetu;Opis: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;05.11.2025 11:20:06;0;0
2618;Wygasło hasło do systemu Windows;Opis: Wygasło hasło do systemu Windows Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.;Inne;[System] Service request;05.11.2025 16:00:15;0;0
2619;Mysz bezprzewodowa nie paruje się z odbiornikiem - blokuje obsługę klienta.;Opis: Mysz bezprzewodowa nie paruje się z odbiornikiem - blokuje obsługę klienta. Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.;Inne;[System] Incident;05.11.2025 12:06:50;0;0
2620;Nieudana aktualizacja systemu Windows;Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Problem rozwiązany, użytkownik może pracować.;Inne;[System] Incident;05.11.2025 17:47:02;0;0
2621;Incydent: Utrata sygnału wideo na kontrolerze KDS stacja grill brak sygnału wideo - wymagany restart nie pomógł.;Opis: Incydent: Utrata sygnału wideo na kontrolerze KDS stacja grill brak sygnału wideo - wymagany restart nie pomógł. Działanie naprawcze: Podmieniono klawiaturę bumpbar na zapasową. Podsumowanie: Problem rozwiązany po restarcie kontrolera.;KDS - Brak sygnału wideo;[System] Incident;05.11.2025 16:04:33;3;0,9
2622;Wymagany serwis: Błąd sterownika HID skanera kodów błąd interfejsu USB czytnik kodów;Opis: Wymagany serwis: Błąd sterownika HID skanera kodów błąd interfejsu USB czytnik kodów Działanie naprawcze: Przeinstalowano sterownik urządzenia w systemie Windows. Podsumowanie: Sterownik zainstalowany ponownie, urządzenie wykryte.;Skaner - Błąd sterownika;[System] Incident;05.11.2025 13:36:04;4;0,9
2623;Incydent: Niska przepustowość łącza internetowego;Opis: Incydent: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;05.11.2025 20:31:30;0;0
2624;telefon VoIP nie ma sygnału;Opis: telefon VoIP nie ma sygnału Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;05.11.2025 08:50:25;0;0
2625;awaria: Czytnik RCP nie przesyła odbić do systemu - bład powtarzalny.;Opis: awaria: Czytnik RCP nie przesyła odbić do systemu - bład powtarzalny. Działanie naprawcze: Wymuszono ręczną synchronizację danych z serwerem centralnym. Podsumowanie: Urządzenie działa poprawnie, test karty pracowniczej pozytywny.;RCP - Błąd synchronizacji;[System] Incident;05.11.2025 08:31:48;3;0,9
2626;Bład konfiguracji adresu IP - stanowisko nieczynne.;Opis: Bład konfiguracji adresu IP - stanowisko nieczynne. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;05.11.2025 21:05:41;0;0
2627;Drukarka sieciowa w biurze offline;Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;05.11.2025 15:22:26;0;0
2628;dotyczy: Konto użytkownika wygasło stanowisko 5 komunikat: Invalid Credentials - błąd powtarzalny.;Opis: dotyczy: Konto użytkownika wygasło stanowisko 5 komunikat: Invalid Credentials - błąd powtarzalny. Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Konto odblokowane, karta działa.;Dostęp - Błąd autoryzacji POS;[System] Service request;05.11.2025 13:36:08;4;0,9
2629;Awaria: Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 4;Opis: Awaria: Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 4 Działanie naprawcze: Usunięto monetę blokującą prowadnicę. Podsumowanie: Usunięto blokadę mechaniczną, sprzęt sprawny.;Szuflada - Awaria otwarcia;[System] Incident;05.11.2025 11:25:45;6;0,9
2630;Skaner dokumentów nie pobiera kartek;Opis: Skaner dokumentów nie pobiera kartek Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.;Inne;[System] Incident;05.11.2025 10:57:17;0;0
2631;brak dostępu do sieci Wi-Fi;Opis: brak dostępu do sieci Wi-Fi Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.;Inne;[System] Incident;05.11.2025 14:06:48;0;0
2632;telefon VoIP nie ma sygnału;Opis: telefon VoIP nie ma sygnału Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.;Inne;[System] Incident;05.11.2025 18:56:29;0;0
2633;niska przepustowość łącza internetowego - wymagany restart nie pomógł.;Opis: niska przepustowość łącza internetowego - wymagany restart nie pomógł. Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;05.11.2025 12:10:25;0;0
2634;Dotyczy: Bląd tarowania - wartosć poza zakresem - blokuje obsługę klienta.;Opis: Dotyczy: Bląd tarowania - wartosć poza zakresem - blokuje obsługę klienta. Działanie naprawcze: Wykonano zerowanie i tarowanie wagi. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.;Waga - Błąd kalibracji;[System] Incident;05.11.2025 13:23:25;4;0,9
2635;prośba o wsparcie: Brak dostępu do folderu współdzielonego;Opis: prośba o wsparcie: Brak dostępu do folderu współdzielonego Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.;Inne;[System] Service request;05.11.2025 11:35:59;0;0
2636;Excel zawiesza sie przy otwieraniu pliku;Opis: Excel zawiesza sie przy otwieraniu pliku Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.;Inne;[System] Incident;05.11.2025 12:55:41;0;0
2637;Zgłoszenie awarii: Konto użytkownika wygasło użytkownik Anna Maria wymagany reset uprawnień;Opis: Zgłoszenie awarii: Konto użytkownika wygasło użytkownik Anna Maria wymagany reset uprawnień Działanie naprawcze: Zresetowano hasło użytkownika w systemie centralnym. Podsumowanie: Użytkownik zalogował się poprawnie nowym hasłem.;Dostęp - Błąd autoryzacji POS;[System] Service request;05.11.2025 09:04:17;4;0,9
2638;Problem techniczny: Brak tonera w drukarce korytarzowej;Opis: Problem techniczny: Brak tonera w drukarce korytarzowej Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Sprzęt działa poprawnie po wymianie.;Inne;[System] Incident;05.11.2025 11:03:33;0;0
2639;Czytnik nie dekoduje standardu EAN-13 skaner Honeywell - prośba o pilną weryfikację. czytnik kodów;Opis: Czytnik nie dekoduje standardu EAN-13 skaner Honeywell - prośba o pilną weryfikację. czytnik kodów Działanie naprawcze: Wymieniono kabel USB skanera. Podsumowanie: Skaner działa poprawnie, kody są odczytywane.;Skaner - Błąd sterownika;[System] Incident;05.11.2025 17:29:01;4;0,9
2640;Telefon VoIP nie ma sygnału - błąd powtarzalny.;Opis: Telefon VoIP nie ma sygnału - błąd powtarzalny. Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.;Inne;[System] Incident;05.11.2025 12:09:44;0;0
2641;Problem z certyfikatem VPN;Opis: Problem z certyfikatem VPN Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.;Inne;[System] Incident;05.11.2025 15:52:17;0;0
2642;problem z uwierzytelnianiem dwuskładnikowym (MFA);Opis: problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Problem z logowaniem rozwiązany.;Inne;[System] Service request;05.11.2025 10:47:42;0;0
2643;Awaria: Błąd sumy kontrolnej pamięci fiskalnej stanowisko 13 paragon nie wysuwa się;Opis: Awaria: Błąd sumy kontrolnej pamięci fiskalnej stanowisko 13 paragon nie wysuwa się Działanie naprawcze: Sprawdzono połączenie kablowe RS232/USB. Podsumowanie: Zgłoszenie przekazane do serwisu zewnętrznego.;Drukarka fiskalna - Błąd pamięci;[System] Incident;05.11.2025 10:04:18;3;0,9
2644;Błąd synchronizacji hasła - prośba o pilną weryfikację.;Opis: Błąd synchronizacji hasła - prośba o pilną weryfikację. Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.;Inne;[System] Service request;05.11.2025 15:15:33;0;0
