ID zgłoszenia,Tytuł zgłoszenia,Deskrypcjon,Dopasowana reguła,Typ zgłoszenia,Priorytet,Typ żądania,Data utworzenia zgłoszenia,Oczekiwany wynik,Pewność
2597,Problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Odblokowano konto w Active Directory. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 07:09:24,0,0.0
2598,Niska przepustowość łącza internetowego,Opis: Niska przepustowość łącza internetowego Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,Highest,Report a system problem,05.11.2025 20:44:20,0,0.0
2599,błąd krytyczny bazy danych podczas zamknięcia dnia w systemie centralnym - wymagany restart nie pomógł.,"Opis: błąd krytyczny bazy danych podczas zamknięcia dnia w systemie centralnym - wymagany restart nie pomógł. Działanie naprawcze: Przeprowadzono ręczne wymuszenie generowania raportu Z z poziomu narzędzi administracyjnych. Podsumowanie: Problem rozwiązany, zamknięcie dnia zakończone sukcesem.",POS - Błąd zamknięcia doby,[System] Incident,Medium,Report a system problem,05.11.2025 18:43:59,3,0.9
2600,Program antywirusowy blokuje aplikację,Opis: Program antywirusowy blokuje aplikację Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 14:39:43,0,0.0
2601,Konto pocztowe przepełnione - stanowisko nieczynne.,Opis: Konto pocztowe przepełnione - stanowisko nieczynne. Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Dostęp do konta przywrócony.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 17:28:51,0,0.0
2602,Błąd synchronizacji ewidencji czasu pracy z serwerem karta pracownicza nie została zaczytana - stanowisko nieczynne.,"Opis: Błąd synchronizacji ewidencji czasu pracy z serwerem karta pracownicza nie została zaczytana - stanowisko nieczynne. Działanie naprawcze: Sprawdzono konfigurację sieciową czytnika, przywrócono połączenie. Podsumowanie: Korekta godzin została wprowadzona, system przeliczył czas pracy.",RCP - Błąd synchronizacji,[System] Incident,Low,Report a system problem,05.11.2025 13:09:35,3,0.9
2603,Problem techniczny: Błąd czujnika otwarcia szuflady klucz utknął w zamku awaria mechaniczna,"Opis: Problem techniczny: Błąd czujnika otwarcia szuflady klucz utknął w zamku awaria mechaniczna Działanie naprawcze: Usunięto monetę blokującą prowadnicę. Podsumowanie: Usunięto blokadę mechaniczną, sprzęt sprawny.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,05.11.2025 09:46:05,3,0.9
2604,Awaria: Błąd inicjalizacji urzadzenia płatniczego w kiosku ekran czarny wymagany serwis on-site - stanowisko nieczynne.,"Opis: Awaria: Błąd inicjalizacji urzadzenia płatniczego w kiosku ekran czarny wymagany serwis on-site - stanowisko nieczynne. Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,High,Report broken hardware,05.11.2025 20:13:52,3,0.9
2605,Przeglądarka Chrome nie ładuje stron intranetu,"Opis: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,High,Report a system problem,05.11.2025 16:46:24,0,0.0
2606,Teams nie łączy z spotkaniem,Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,High,Report a system problem,05.11.2025 16:59:44,0,0.0
2607,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 20:19:11,0,0.0
2608,Awaria: Nieprawidłowy format danych JSON z aplikacji błąd API zamówienie nie dociera do POS aplikacja lojalnościowa,"Opis: Awaria: Nieprawidłowy format danych JSON z aplikacji błąd API zamówienie nie dociera do POS aplikacja lojalnościowa Działanie naprawcze: Zgłoszono problem do zespołu deweloperskiego aplikacji mobilnej. Podsumowanie: Problem rozwiązany, komunikacja API stabilna.",Aplikacja mobilna - Błąd API,[System] Incident,Low,Report a system problem,05.11.2025 14:28:06,4,0.9
2609,Program antywirusowy blokuje aplikację,Opis: Program antywirusowy blokuje aplikację Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 09:21:16,0,0.0
2610,Problem techniczny: Błąd sterownika HID skanera kodów skaner Honeywell przerywa połączenie czytnik kodów,"Opis: Problem techniczny: Błąd sterownika HID skanera kodów skaner Honeywell przerywa połączenie czytnik kodów Działanie naprawcze: Przeinstalowano sterownik urządzenia w systemie Windows. Podsumowanie: Skaner działa poprawnie, kody są odczytywane.",Skaner - Błąd sterownika,[System] Incident,High,Report a system problem,05.11.2025 10:13:41,4,0.9
2611,Monitor zewnętrzny nie wykrywa sygnału,Opis: Monitor zewnętrzny nie wykrywa sygnału Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Lowest,Report broken hardware,05.11.2025 11:20:21,0,0.0
2612,Błąd systemu: Błąd krytyczny bazy danych podczas zamknięcia dnia,"Opis: Błąd systemu: Błąd krytyczny bazy danych podczas zamknięcia dnia Działanie naprawcze: Oczyszczono pliki tymczasowe transakcji i ponowiono proces zamknięcia. Podsumowanie: Błąd jednorazowy, po ponowieniu procedury raport wydrukował się.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,05.11.2025 12:10:45,3,0.9
2613,Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) system lojalnościowy,"Opis: Brak odpowiedzi z serwera lojalnościowego (Service Unavailable) system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Połączenie przywrócone, system działa online.",Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,05.11.2025 18:47:27,4,0.9
2614,Słuchawki z mikrofonem nie są wykrywane przez system,Opis: Słuchawki z mikrofonem nie są wykrywane przez system Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 17:31:05,0,0.0
2615,Błąd systemu: Niemożność zapisu transakcji punktowej - błąd DB błąd bazy danych system lojalnościowy,Opis: Błąd systemu: Niemożność zapisu transakcji punktowej - błąd DB błąd bazy danych system lojalnościowy Działanie naprawcze: Zrestartowano lokalny serwis proxy lojalnościowego. Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,Low,Report a system problem,05.11.2025 14:40:14,4,0.9
2616,Awaria switcha w szafie rack,Opis: Awaria switcha w szafie rack Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Dostęp do internetu i intranetu przywrócony.,Inne,[System] Incident,Highest,Report a system problem,05.11.2025 13:31:42,0,0.0
2617,Problem z certyfikatem VPN,Opis: Problem z certyfikatem VPN Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 13:25:40,0,0.0
2618,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,High,Report a system problem,05.11.2025 09:13:26,0,0.0
2619,Prośba o nadanie uprawnień do grupy - wymagany restart nie pomógł.,Opis: Prośba o nadanie uprawnień do grupy - wymagany restart nie pomógł. Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,High,Report a system problem,05.11.2025 14:47:37,0,0.0
2620,Adobe Reader nie otwiera plików PDF,Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 20:41:56,0,0.0
2621,Błąd systemu: Utrata kalibracji modułu ważacego waga Dibal waga systemowa,"Opis: Błąd systemu: Utrata kalibracji modułu ważacego waga Dibal waga systemowa Działanie naprawcze: Wykonano zerowanie i tarowanie wagi. Podsumowanie: Usunięto przeszkodę blokującą szalkę, waga działa.",Waga - Błąd kalibracji,[System] Incident,Lowest,Report broken hardware,05.11.2025 14:50:27,4,0.9
2622,Nieudana aktualizacja systemu Windows,Opis: Nieudana aktualizacja systemu Windows Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report broken hardware,05.11.2025 12:58:29,0,0.0
2623,Adobe Reader nie otwiera plików PDF,Opis: Adobe Reader nie otwiera plików PDF Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 11:11:43,0,0.0
2624,Brak tonera w drukarce korytarzowej,"Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Medium,Report broken hardware,05.11.2025 12:48:39,0,0.0
2625,Zgłoszenie awarii: Brak dostępu do folderu współdzielonego,Opis: Zgłoszenie awarii: Brak dostępu do folderu współdzielonego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Low,Report a system problem,05.11.2025 12:06:08,0,0.0
2626,Prośba o anulowanie błędnego odbicia RCP pracownik Oliwier zapomniałem karty korekta czasu,Opis: Prośba o anulowanie błędnego odbicia RCP pracownik Oliwier zapomniałem karty korekta czasu Działanie naprawcze: Zweryfikowano obecność pracownika na monitoringu. Podsumowanie: Godziny pracy zostały wyrównane.,RCP - Korekta czasu,[System] Service request,Medium,Report a system problem,05.11.2025 18:11:37,4,0.9
2627,Problem z certyfikatem VPN - prośba o pilną weryfikację.,"Opis: Problem z certyfikatem VPN - prośba o pilną weryfikację. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,05.11.2025 16:23:39,0,0.0
2628,Błąd uruchamiania Microsoft Outlook,Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Zaktualizowano system operacyjny i sterowniki. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 07:23:46,0,0.0
2629,Błąd konfiguracji adresu IP,Opis: Błąd konfiguracji adresu IP Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,05.11.2025 09:33:18,0,0.0
2630,Drukarka sieciowa w biurze offline,Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 13:49:19,0,0.0
2631,telefon VoIP nie ma sygnalu - wymagany restart nie pomogl.,"Opis: telefon VoIP nie ma sygnalu - wymagany restart nie pomogl. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,Highest,Report broken hardware,05.11.2025 09:35:49,0,0.0
2632,Utrata komunikacji z terminalem płatniczym (PED),Opis: Utrata komunikacji z terminalem płatniczym (PED) Działanie naprawcze: Wykonano test połączenia z hostem autoryzacyjnym. Podsumowanie: Terminal loguje się do sieci poprawnie.,Terminal - Błąd komunikacji,[System] Incident,High,Report broken hardware,05.11.2025 17:07:02,3,0.9
2633,Incydent: Blad renderowania ikon na pasku statusu uniemożliwia pracę kod blędu GUI-102 - stanowisko nieczynne.,Opis: Incydent: Blad renderowania ikon na pasku statusu uniemożliwia pracę kod blędu GUI-102 - stanowisko nieczynne. Działanie naprawcze: Przeładowano interfejs użytkownika (UI Reload). Podsumowanie: Problem rozwiązany po aktualizacji sterowników.,POS - Błąd interfejsu,[System] Incident,Low,Report a system problem,05.11.2025 12:51:50,3,0.9
2634,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 12:09:07,0,0.0
2635,Konto pocztowe przepełnione,Opis: Konto pocztowe przepełnione Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 16:58:23,0,0.0
2636,Nie działa logowanie do portalu pracowniczego,Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 09:05:15,0,0.0
2637,Drukarka sieciowa w biurze offline,Opis: Drukarka sieciowa w biurze offline Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 12:48:02,0,0.0
2638,Błąd licencji pakietu Office - blokuje obsługę klienta.,"Opis: Błąd licencji pakietu Office - blokuje obsługę klienta. Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Problem rozwiązany, użytkownik może pracować.",Inne,[System] Incident,Medium,Report a system problem,05.11.2025 06:55:14,0,0.0
2639,Niska przepustowość łącza internetowego - wymagany restart nie pomógł.,Opis: Niska przepustowość łącza internetowego - wymagany restart nie pomógł. Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,High,Report a system problem,05.11.2025 09:05:41,0,0.0
2640,brak dostępu do folderu współdzielonego,Opis: brak dostępu do folderu współdzielonego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Użytkownik zalogował się pomyślnie.,Inne,[System] Service request,Low,Report a system problem,05.11.2025 16:15:04,0,0.0
2641,telefon VoIP nie ma sygnału,Opis: telefon VoIP nie ma sygnału Działanie naprawcze: Zrestartowano urządzenia sieciowe w lokalizacji. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,High,Report a system problem,05.11.2025 11:03:51,0,0.0
2642,Utrata połączenia z serwerem plików,"Opis: Utrata połączenia z serwerem plików Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 08:14:09,0,0.0
2643,Wymagany serwis: Brak dostępu do folderu współdzielonego,Opis: Wymagany serwis: Brak dostępu do folderu współdzielonego Działanie naprawcze: Zwiększono limit quota dla skrzynki pocztowej. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 12:42:17,0,0.0
2644,Teams nie łączy z spotkaniem,Opis: Teams nie łączy z spotkaniem Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 19:14:38,0,0.0
2645,Program antywirusowy blokuje aplikację - bląd powtarzalny.,Opis: Program antywirusowy blokuje aplikację - bląd powtarzalny. Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 23:50:57,0,0.0
2646,Awaria: Błąd inicjalizacji urządzenia płatniczego w kiosku,"Opis: Awaria: Błąd inicjalizacji urządzenia płatniczego w kiosku Działanie naprawcze: Zrestartowano kiosk (odcięcie zasilania). Podsumowanie: Urządzenie wymaga wymiany ekranu, wyłączono z użycia.",Kiosk - Awaria dotyku,[System] Incident,Medium,Report broken hardware,05.11.2025 20:08:19,3,0.9
2647,timeout połączenia z bramką zamówień mobilnych zamówienie nie dociera do POS aplikacja lojalnościowa,Opis: timeout połączenia z bramką zamówień mobilnych zamówienie nie dociera do POS aplikacja lojalnościowa Działanie naprawcze: Zgłoszono problem do zespołu deweloperskiego aplikacji mobilnej. Podsumowanie: Kupony są ponownie walidowane poprawnie.,Aplikacja mobilna - Błąd API,[System] Incident,Medium,Report a system problem,05.11.2025 21:59:30,4,0.9
2648,Prośba o wsparcie: Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 8 awaria mechaniczna,"Opis: Prośba o wsparcie: Brak sygnału sterującego otwarciem szuflady (RJ11) stanowisko 8 awaria mechaniczna Działanie naprawcze: Sprawdzono podłączenie kabla RJ11 do drukarki fiskalnej. Podsumowanie: Problem rozwiązany, zamek działa płynnie.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,05.11.2025 10:27:08,6,0.9
2649,Awaria stacji dokującej laptopa,Opis: Awaria stacji dokującej laptopa Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Użytkownik potwierdził rozwiązanie problemu.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 16:35:02,0,0.0
2650,zablokowane konto kasjera - przekroczona liczba prób stanowisko 14 karta magnetyczna nieaktywna - prośba o pilną weryfikację. błąd autoryzacji,"Opis: zablokowane konto kasjera - przekroczona liczba prób stanowisko 14 karta magnetyczna nieaktywna - prośba o pilną weryfikację. błąd autoryzacji Działanie naprawcze: Odblokowano konto po weryfikacji tożsamości. Podsumowanie: Konto odblokowane, karta działa.",Dostęp - Błąd autoryzacji POS,[System] Service request,Medium,Report a system problem,05.11.2025 20:39:28,4,0.9
2651, Brak dostępu do dysku sieciowego Z:,Opis:  Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 14:50:51,0,0.0
2652,Błąd konfiguracji adresu IP,Opis: Błąd konfiguracji adresu IP Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Telefon VoIP loguje się do centrali.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 13:41:38,0,0.0
2653,Błąd licencji pakietu Office,Opis: Błąd licencji pakietu Office Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 10:24:35,0,0.0
2654,Awaria switcha w szafie rack,Opis: Awaria switcha w szafie rack Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Awaria infrastruktury usunięta.,Inne,[System] Incident,Highest,Report a system problem,05.11.2025 21:56:31,0,0.0
2655, Uszkodzone gniazdo LAN w ścianie,Opis:  Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Low,Report broken hardware,05.11.2025 14:33:14,0,0.0
2656,Prośba o nadanie uprawnień do grupy,Opis: Prośba o nadanie uprawnień do grupy Działanie naprawcze: Nadano wymagane uprawnienia do grupy bezpieczeństwa. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 18:57:28,0,0.0
2657, Timeout połączenia z bramką zamówień mobilnych aplikacja lojalnościowa,"Opis:  Timeout połączenia z bramką zamówień mobilnych aplikacja lojalnościowa Działanie naprawcze: Zgłoszono problem do zespołu deweloperskiego aplikacji mobilnej. Podsumowanie: Problem rozwiązany, komunikacja API stabilna.",Aplikacja mobilna - Błąd API,[System] Incident,Medium,Report a system problem,05.11.2025 20:05:44,4,0.9
2658,Przeglądarka Chrome nie ładuje stron intranetu,Opis: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Błąd nie występuje po aktualizacji.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 13:48:36,0,0.0
2659,Brak dostępu do dysku sieciowego Z:,Opis: Brak dostępu do dysku sieciowego Z: Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 09:42:17,0,0.0
2660,Incydent: Uszkodzona matryca w laptopie służbowym,Opis: Incydent: Uszkodzona matryca w laptopie służbowym Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Lowest,Report broken hardware,05.11.2025 15:40:45,0,0.0
2661,Awaria webserwisu obsługi nagrod błąd bazy danych transakcja bez identyfikacji system lojalnościowy,Opis: Awaria webserwisu obsługi nagrod błąd bazy danych transakcja bez identyfikacji system lojalnościowy Działanie naprawcze: Zweryfikowano połączenie internetowe z chmurą loyalty. Podsumowanie: Awaria globalna usunięta przez dostawcę.,Loyalty - Niedostępność serwisu,[System] Incident,Medium,Report a system problem,05.11.2025 17:41:29,4,0.9
2662,Błąd czujnika otwarcia szuflady awaria mechaniczna,"Opis: Błąd czujnika otwarcia szuflady awaria mechaniczna Działanie naprawcze: Wymieniono wkład szuflady na zapasowy. Podsumowanie: Usunięto blokadę mechaniczną, sprzęt sprawny.",Szuflada - Awaria otwarcia,[System] Incident,Medium,Report a system problem,05.11.2025 20:35:30,3,0.9
2663,Uszkodzone gniazdo LAN w ścianie,"Opis: Uszkodzone gniazdo LAN w ścianie Działanie naprawcze: Przeczyszczono styki i sprawdzono okablowanie. Podsumowanie: Zgłoszenie zamknięte, sprzęt sprawny.",Inne,[System] Incident,Lowest,Report broken hardware,05.11.2025 16:36:36,0,0.0
2664,Brak tonera w drukarce korytarzowej,Opis: Brak tonera w drukarce korytarzowej Działanie naprawcze: Zgłoszono naprawę gwarancyjną u producenta. Podsumowanie: Urządzenie przywrócone do pełnej sprawności.,Inne,[System] Incident,Lowest,Report broken hardware,05.11.2025 09:10:54,0,0.0
2665,utrata połaczenia z serwerem plikow,"Opis: utrata połaczenia z serwerem plikow Działanie naprawcze: Sprawdzono trasę pakietów i odblokowano porty. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 19:21:52,0,0.0
2666,Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie brak wydruku potwierdzenia - wymagany restart nie pomógł.,"Opis: Błąd krytyczny bazy danych podczas zamknięcia dnia na głównej kasie brak wydruku potwierdzenia - wymagany restart nie pomógł. Działanie naprawcze: Zrestartowano stanowisko POS i zweryfikowano spójność bazy danych. Podsumowanie: Wymagana była interwencja w strukturę bazy danych, system działa stabilnie.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,05.11.2025 14:15:16,3,0.9
2667,błąd licencji pakietu Office,Opis: błąd licencji pakietu Office Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 19:05:32,0,0.0
2668,Błąd licencji pakietu Office,Opis: Błąd licencji pakietu Office Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 18:01:00,0,0.0
2669,Klawiatura numeryczna nie działa,Opis: Klawiatura numeryczna nie działa Działanie naprawcze: Wymieniono sprzęt na zapasowy z magazynu IT. Podsumowanie: Sprzęt działa poprawnie po wymianie.,Inne,[System] Incident,Lowest,Report broken hardware,05.11.2025 07:50:11,0,0.0
2670,Brak dostępu do zasobów zewnętrznych,"Opis: Brak dostępu do zasobów zewnętrznych Działanie naprawcze: Przełączono na łącze zapasowe. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 14:22:46,0,0.0
2671,Nie działa logowanie do portalu pracowniczego,Opis: Nie działa logowanie do portalu pracowniczego Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Uprawnienia zostały zaktualizowane.,Inne,[System] Service request,High,Report a system problem,05.11.2025 08:45:44,0,0.0
2672,Problem z uwierzytelnianiem dwuskładnikowym (MFA),Opis: Problem z uwierzytelnianiem dwuskładnikowym (MFA) Działanie naprawcze: Zresetowano hasło i wymuszono zmianę przy logowaniu. Podsumowanie: Problem z logowaniem rozwiązany.,Inne,[System] Service request,Medium,Report a system problem,05.11.2025 08:43:24,0,0.0
2673,Awaria: Przeglądarka Chrome nie ładuje stron intranetu,Opis: Awaria: Przeglądarka Chrome nie ładuje stron intranetu Działanie naprawcze: Dodano wyjątek w zaporze sieciowej. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 12:39:08,0,0.0
2674,prośba o wsparcie: Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 8 brak wydruku potwierdzenia,"Opis: prośba o wsparcie: Błąd krytyczny bazy danych podczas zamknięcia dnia na stanowisku POS 8 brak wydruku potwierdzenia Działanie naprawcze: Przeprowadzono ręczne wymuszenie generowania raportu Z z poziomu narzędzi administracyjnych. Podsumowanie: Błąd jednorazowy, po ponowieniu procedury raport wydrukował się.",POS - Błąd zamknięcia doby,[System] Incident,High,Report a system problem,05.11.2025 19:03:53,3,0.9
2675,Awaria switcha w szafie rack - blokuje obsługę klienta.,"Opis: Awaria switcha w szafie rack - blokuje obsługę klienta. Działanie naprawcze: Skonfigurowano ponownie parametry karty sieciowej. Podsumowanie: Połączenie sieciowe stabilne, parametry w normie.",Inne,[System] Incident,High,Report a system problem,05.11.2025 19:15:15,0,0.0
2676,Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 10 nie drukuje potwierdzenia - blokuje obsługę klienta.,Opis: Utrata komunikacji z terminalem płatniczym (PED) na kasie nr 10 nie drukuje potwierdzenia - blokuje obsługę klienta. Działanie naprawcze: Sprawdzono i dociśnięto okablowanie terminala. Podsumowanie: Autoryzacja kart działa bez opóźnień.,Terminal - Błąd komunikacji,[System] Incident,High,Report broken hardware,05.11.2025 09:00:52,3,0.9
2677,Błąd uruchamiania Microsoft Outlook,Opis: Błąd uruchamiania Microsoft Outlook Działanie naprawcze: Przeinstalowano pakiet oprogramowania biurowego. Podsumowanie: Aplikacja uruchamia się poprawnie.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 15:00:13,0,0.0
2678,Program antywirusowy blokuje aplikacje,Opis: Program antywirusowy blokuje aplikacje Działanie naprawcze: Wyczyszczono profil użytkownika i pliki tymczasowe. Podsumowanie: Dostęp do zasobów sieciowych przywrócony.,Inne,[System] Incident,Medium,Report a system problem,05.11.2025 18:28:54,0,0.0
