key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-156700,POS - admin logon,2025-06-17 09:49:39.177000+02:00,Incydent,POS - admin logon,pos - admin logon,inne,0.5
SD-156698,"Kierownik nie ma przekierowania maili z konta służbowego na swoje imienne, dodatkowo chcąc wysłać wiadomość na pocztę mgr, wyskakuje komunikat ""Nie znaleziono PL-00334MGR w domenie pl.mcd.com"" ",2025-06-17 09:47:38.663000+02:00,Incydent,"Kierownik nie ma przekierowania maili z konta służbowego na swoje imienne, dodatkowo chcąc wysłać wiadomość na pocztę mgr, wyskakuje komunikat ""Nie znaleziono PL-00334MGR w domenie pl.mcd.com""","kierownik nie ma przekierowania maili z konta służbowego na swoje imienne, dodatkowo chcąc wysłać wiadomość na pocztę mgr, wyskakuje komunikat ""nie znaleziono pl-00334mgr w domenie pl.mcd.com""",inne,0.5
SD-156697,Kiosk  jest niedostępny ,2025-06-17 09:40:31.552000+02:00,Incydent,Kiosk  jest niedostępny,kiosk  jest niedostępny,CSOxx – niedostępny,0.9
SD-156696,Pęknięty ekran - wycena,2025-06-17 09:39:21.605000+02:00,Incydent,Pęknięty ekran - wycena,pęknięty ekran - wycena,inne,0.5
SD-156695,CSO - niedostępne,2025-06-17 09:39:06.415000+02:00,Incydent,CSO - niedostępne,cso - niedostępne,inne,0.5
SD-156694,Brak numeru Generic/wrin,2025-06-17 09:38:56.888000+02:00,Incydent,Brak numeru Generic/wrin,brak numeru generic/wrin,inne,0.5
SD-156693,MFY1 - Nie wyświetla zamówień z kiosku,2025-06-17 09:36:37.681000+02:00,Incydent,MFY1 - Nie wyświetla zamówień z kiosku,mfy1 - nie wyświetla zamówień z kiosku,inne,0.5
SD-156692,Raport błędu MOP ,2025-06-17 09:35:28.415000+02:00,Incydent,Raport błędu MOP,raport błędu mop,inne,0.5
SD-156690,Automatyczna odpowiedź: FW: RN PO 6251 - 1 Set Golden Arches No Language TECH Tents (100-240),2025-06-17 09:34:41.173000+02:00,Usługa,Automatyczna odpowiedź: FW: RN PO 6251 - 1 Set Golden Arches No Language TECH Tents (100-240),automatyczna odpowiedź: fw: rn po 6251 - 1 set golden arches no language tech tents (100-240),inne,0.5
SD-156689,Prośba o dosłanie raportów Dobowych z kas oraz drukarki od zamówień mobilnej za 14.06.2025,2025-06-17 09:31:26.815000+02:00,Usługa,Prośba o dosłanie raportów Dobowych z kas oraz drukarki od zamówień mobilnej za 14.06.2025,prośba o dosłanie raportów dobowych z kas oraz drukarki od zamówień mobilnej za 14.06.2025,inne,0.5
SD-156688,MOP - prośba o włączenie usługi zamów i odbierz,2025-06-17 09:23:40.327000+02:00,Incydent,MOP - prośba o włączenie usługi zamów i odbierz,mop - prośba o włączenie usługi zamów i odbierz,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156686,Głuchy telefon,2025-06-17 09:16:23.490000+02:00,Usługa,Głuchy telefon,głuchy telefon,inne,0.5
SD-156685,Zła czcionka na monitorze dla gości z numerami do odbioru zamówień,2025-06-17 09:15:59.363000+02:00,Incydent,Zła czcionka na monitorze dla gości z numerami do odbioru zamówień,zła czcionka na monitorze dla gości z numerami do odbioru zamówień,inne,0.5
SD-156684,Ms9 - nie ma raportu szybkości obsługi z nia 17.06,2025-06-17 09:12:23.503000+02:00,Incydent,Ms9 - nie ma raportu szybkości obsługi z nia 17.06,ms9 - nie ma raportu szybkości obsługi z nia 17.06,MyStore – brak czasów szybkości obsługi,0.9
SD-156681,Włączenie usługi Mop,2025-06-17 08:56:34.586000+02:00,Usługa,Włączenie usługi Mop,włączenie usługi mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156680,Włączenie usługi MOP,2025-06-17 08:54:16.986000+02:00,Usługa,Włączenie usługi MOP,włączenie usługi mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156679,Połączenie,2025-06-17 08:53:55.934000+02:00,Usługa,Połączenie,połączenie,inne,0.5
SD-156677,Odmb - brak podsumowania zamówienia,2025-06-17 08:48:55.492000+02:00,Incydent,Odmb - brak podsumowania zamówienia,odmb - brak podsumowania zamówienia,inne,0.5
SD-156676,KVS18 - nie pinguje,2025-06-17 08:48:28.819000+02:00,Incydent,KVS18 - nie pinguje,kvs18 - nie pinguje,inne,0.5
SD-156675,MyStore - Zamknięcie POS - nie zostało dokończone,2025-06-17 08:40:17.608000+02:00,Incydent,MyStore - Zamknięcie POS - nie zostało dokończone,mystore - zamknięcie pos - nie zostało dokończone,inne,0.5
SD-156673,BOS01 - Drukarka nie drukuje,2025-06-17 08:36:51.588000+02:00,Incydent,BOS01 - Drukarka nie drukuje,bos01 - drukarka nie drukuje,inne,0.5
SD-156672,Cso29 - kiosk niedostępny,2025-06-17 08:29:39.318000+02:00,Incydent,Cso29 - kiosk niedostępny,cso29 - kiosk niedostępny,CSOxx – niedostępny,0.9
SD-156671,kamery nie działaja,2025-06-17 08:28:49.878000+02:00,Incydent,kamery nie działaja,kamery nie działaja,inne,0.5
SD-156670,POS01 - nie pinguje,2025-06-17 08:27:18.419000+02:00,Incydent,POS01 - nie pinguje,pos01 - nie pinguje,inne,0.5
SD-156669,Skaner COD na linii drive nie działa ,2025-06-17 08:26:36.872000+02:00,Incydent,Skaner COD na linii drive nie działa,skaner cod na linii drive nie działa,inne,0.5
SD-156668,MyStore brak danych w dziennym planowaniu sprzedaży,2025-06-17 08:21:47.028000+02:00,Incydent,MyStore brak danych w dziennym planowaniu sprzedaży,mystore brak danych w dziennym planowaniu sprzedaży,inne,0.5
SD-156667,POS24 - nie działa,2025-06-17 08:12:19.211000+02:00,Incydent,POS24 - nie działa,pos24 - nie działa,inne,0.5
SD-156665,Cod 2 linia nie skanuje kuponów,2025-06-17 08:10:14.704000+02:00,Incydent,Cod 2 linia nie skanuje kuponów,cod 2 linia nie skanuje kuponów,inne,0.5
SD-156664,Monitory - brak czasów,2025-06-17 08:08:46.057000+02:00,Incydent,Monitory - brak czasów,monitory - brak czasów,inne,0.5
SD-156663,HWA - nie działa,2025-06-17 08:06:24.094000+02:00,Incydent,HWA - nie działa,hwa - nie działa,inne,0.5
SD-156662,Mgr - wyse.13 nie widnieje w sieci,2025-06-17 08:04:01.415000+02:00,Incydent,Mgr - wyse.13 nie widnieje w sieci,mgr - wyse.13 nie widnieje w sieci,inne,0.5
SD-156660,HWA - nie pokazują się pracownicy,2025-06-17 07:59:00.301000+02:00,Incydent,HWA - nie pokazują się pracownicy,hwa - nie pokazują się pracownicy,inne,0.5
SD-156659,MGR - Problem z dostępem do folderu kierowniczego,2025-06-17 07:58:26.922000+02:00,Incydent,MGR - Problem z dostępem do folderu kierowniczego,mgr - problem z dostępem do folderu kierowniczego,inne,0.5
SD-156658,CFS Line 2 - brak obrazu,2025-06-17 07:53:22.051000+02:00,Incydent,CFS Line 2 - brak obrazu,cfs line 2 - brak obrazu,inne,0.5
SD-156657,CSO30 - Zawiesił się w menu,2025-06-17 07:52:58.479000+02:00,Incydent,CSO30 - Zawiesił się w menu,cso30 - zawiesił się w menu,inne,0.5
SD-156656,Skaner na pierwszym oraz na drugim oknie drive nie zczytuje kodów ,2025-06-17 07:52:57.710000+02:00,Incydent,Skaner na pierwszym oraz na drugim oknie drive nie zczytuje kodów,skaner na pierwszym oraz na drugim oknie drive nie zczytuje kodów,inne,0.5
SD-156655,MyStore - Raport szybkości obsługi - brak czasów,2025-06-17 07:50:59.319000+02:00,Incydent,MyStore - Raport szybkości obsługi - brak czasów,mystore - raport szybkości obsługi - brak czasów,MyStore – brak czasów szybkości obsługi,0.9
SD-156654,Prośba o blokadę MOP,2025-06-17 07:46:45.931000+02:00,Usługa,Prośba o blokadę MOP,prośba o blokadę mop,inne,0.5
SD-156652,HWA01 - Can't reach this page,2025-06-17 07:40:41.425000+02:00,Incydent,HWA01 - Can't reach this page,hwa01 - can't reach this page,inne,0.5
SD-156651,MyStore Nie można uruchomić,2025-06-17 07:38:57.017000+02:00,Incydent,MyStore Nie można uruchomić,mystore nie można uruchomić,inne,0.5
SD-156650,Monitory - nie zliczają się czasy,2025-06-17 07:38:17.528000+02:00,Incydent,Monitory - nie zliczają się czasy,monitory - nie zliczają się czasy,inne,0.5
SD-156649,map01 - brak drukarek,2025-06-17 07:35:36.922000+02:00,Incydent,map01 - brak drukarek,map01 - brak drukarek,inne,0.5
SD-156648,POS01 - Terminal - błąd podłączenia,2025-06-17 07:33:45.113000+02:00,Incydent,POS01 - Terminal - błąd podłączenia,pos01 - terminal - błąd podłączenia,inne,0.5
SD-156647,MOP - prośba o włączenie zamów i odbierz,2025-06-17 07:31:44.281000+02:00,Incydent,MOP - prośba o włączenie zamów i odbierz,mop - prośba o włączenie zamów i odbierz,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156646,Cod 2 linia brak wiązki światła,2025-06-17 07:31:00.596000+02:00,Incydent,Cod 2 linia brak wiązki światła,cod 2 linia brak wiązki światła,inne,0.5
SD-156644,CSO - Reklamy kaw za 6 pln na kioskach,2025-06-17 07:30:05.162000+02:00,Incydent,CSO - Reklamy kaw za 6 pln na kioskach,cso - reklamy kaw za 6 pln na kioskach,inne,0.5
SD-156642,MOP - Brak fiskalizacji po awarii prądu,2025-06-17 07:21:06.968000+02:00,Incydent,MOP - Brak fiskalizacji po awarii prądu,mop - brak fiskalizacji po awarii prądu,inne,0.5
SD-156641,POS01 - No response message,2025-06-17 07:20:54.186000+02:00,Incydent,POS01 - No response message,pos01 - no response message,inne,0.5
SD-156640,POS19 - brak przycisków,2025-06-17 07:19:05.696000+02:00,Incydent,POS19 - brak przycisków,pos19 - brak przycisków,POS – brak kafelków,0.9
SD-156638,Delivery - nie wpadają automatycznie zamówienia,2025-06-17 07:16:24.237000+02:00,Incydent,Delivery - nie wpadają automatycznie zamówienia,delivery - nie wpadają automatycznie zamówienia,Autorelease – nie wpada automatycznie,0.9
SD-156637,HWA01 - Niebieski ekran ,2025-06-17 07:16:05.782000+02:00,Incydent,HWA01 - Niebieski ekran,hwa01 - niebieski ekran,inne,0.5
SD-156636,POS01 - Terminal nie przyjmuje płatności,2025-06-17 07:15:17.328000+02:00,Incydent,POS01 - Terminal nie przyjmuje płatności,pos01 - terminal nie przyjmuje płatności,inne,0.5
SD-156635,iDMB - brak produktu na menuboard,2025-06-17 07:14:02.300000+02:00,Incydent,iDMB - brak produktu na menuboard,idmb - brak produktu na menuboard,inne,0.5
SD-156634,Hwa01 - niebieski ekran,2025-06-17 07:13:59.102000+02:00,Incydent,Hwa01 - niebieski ekran,hwa01 - niebieski ekran,inne,0.5
SD-156633,CFS - czarny ekran,2025-06-17 07:13:57.807000+02:00,Incydent,CFS - czarny ekran,cfs - czarny ekran,inne,0.5
SD-156631,HWA01 - Prośba o kalibrację dotyku,2025-06-17 07:06:11.616000+02:00,Incydent,HWA01 - Prośba o kalibrację dotyku,hwa01 - prośba o kalibrację dotyku,inne,0.5
SD-156630,"POS06,7 - Newpos blocked",2025-06-17 07:00:42.259000+02:00,Incydent,"POS06,7 - Newpos blocked","pos06,7 - newpos blocked",inne,0.5
SD-156629,GPR OAT - nie drukuje slipów,2025-06-17 06:59:15.089000+02:00,Incydent,GPR OAT - nie drukuje slipów,gpr oat - nie drukuje slipów,inne,0.5
SD-156627,CSO31 - Niedostępny,2025-06-17 06:56:24.124000+02:00,Incydent,CSO31 - Niedostępny,cso31 - niedostępny,CSOxx – niedostępny,0.9
SD-156625,MFA - Wygenerowanie nowych kodów,2025-06-17 06:51:41.273000+02:00,Usługa,MFA - Wygenerowanie nowych kodów,mfa - wygenerowanie nowych kodów,inne,0.5
SD-156623,MOP - błędne godziny,2025-06-17 06:44:50.371000+02:00,Incydent,MOP - błędne godziny,mop - błędne godziny,inne,0.5
SD-156620,693 Brak prądu,2025-06-17 06:39:55.434000+02:00,Poważny Incydent,693 Brak prądu,693 brak prądu,inne,0.5
SD-156618,CSO30/32 - CR.240 - błąd komunikacji z wpłatomatem,2025-06-17 06:37:19.513000+02:00,Incydent,CSO30/32 - CR.240 - błąd komunikacji z wpłatomatem,cso30/32 - cr.240 - błąd komunikacji z wpłatomatem,inne,0.5
SD-156617,Korekta błędnie wbitych strat,2025-06-17 06:37:13.672000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-156615,Pos07 - brakuje kafelków z napojami,2025-06-17 06:32:34.757000+02:00,Incydent,Pos07 - brakuje kafelków z napojami,pos07 - brakuje kafelków z napojami,POS – brak kafelków,0.9
SD-156614,Radius - Tablet Service - błąd podłączenia do sieci,2025-06-17 06:29:48.123000+02:00,Incydent,Radius - Tablet Service - błąd podłączenia do sieci,radius - tablet service - błąd podłączenia do sieci,inne,0.5
SD-156613,KVS34 nie można usuwać zamówień. ,2025-06-17 06:27:20.685000+02:00,Incydent,KVS34 nie można usuwać zamówień.,kvs34 nie można usuwać zamówień.,inne,0.5
SD-156612,Wprowadzenie sprzedaży za dzień 16.06.2025,2025-06-17 06:24:42.110000+02:00,Usługa,Wprowadzenie sprzedaży za dzień 16.06.2025,wprowadzenie sprzedaży za dzień 16.06.2025,inne,0.5
SD-156609,KVS - wszyskie ekrany wiszą na ładowaniu newpos,2025-06-17 06:17:43.040000+02:00,Incydent,KVS - wszyskie ekrany wiszą na ładowaniu newpos,kvs - wszyskie ekrany wiszą na ładowaniu newpos,inne,0.5
SD-156608,KVS - Zamówienia nie wpadają na kuchnię z kas,2025-06-17 06:15:11.416000+02:00,Incydent,KVS - Zamówienia nie wpadają na kuchnię z kas,kvs - zamówienia nie wpadają na kuchnię z kas,inne,0.5
SD-156607,MOP - prośba o włączenie usługi MOP,2025-06-17 06:04:23.766000+02:00,Incydent,MOP - prośba o włączenie usługi MOP,mop - prośba o włączenie usługi mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156606,Prośba o włączenie MOP,2025-06-17 06:04:22.797000+02:00,Usługa,Prośba o włączenie MOP,prośba o włączenie mop,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156605,MS9 - nie można się zalogować.,2025-06-17 05:56:37.004000+02:00,Incydent,MS9 - nie można się zalogować.,ms9 - nie można się zalogować.,inne,0.5
SD-156604,POS03 – brak kafelków,2025-06-17 05:44:00.671000+02:00,Incydent,POS03 – brak kafelków,pos03 – brak kafelków,POS – brak kafelków,0.9
SD-156603,POS03 - Termnial lane 3000 nie dziala,2025-06-17 05:40:30.362000+02:00,Incydent,POS03 - Termnial lane 3000 nie dziala,pos03 - termnial lane 3000 nie dziala,inne,0.5
SD-156602,Nie drukuje drukarka biurowa na MAP01,2025-06-17 05:16:55.147000+02:00,Incydent,Nie drukuje drukarka biurowa na MAP01,nie drukuje drukarka biurowa na map01,inne,0.5
SD-156601,POS06 - adaptor is busy,2025-06-17 05:09:48.669000+02:00,Incydent,POS06 - adaptor is busy,pos06 - adaptor is busy,inne,0.5
SD-156599,MSP01 nie pinguje po aktualizacji na serwerze,2025-06-17 04:42:08.969000+02:00,Incydent,MSP01 nie pinguje po aktualizacji na serwerze,msp01 nie pinguje po aktualizacji na serwerze,inne,0.5
SD-156598,Zamknięcie POS - Problem z otwarciem dnia.,2025-06-17 04:38:30.559000+02:00,Incydent,Zamknięcie POS - Problem z otwarciem dnia.,zamknięcie pos - problem z otwarciem dnia.,inne,0.5
SD-156597,Problem z zamknięciem POS - brka komunikatu błędu ,2025-06-17 04:19:47.223000+02:00,Incydent,Problem z zamknięciem POS - brka komunikatu błędu,problem z zamknięciem pos - brka komunikatu błędu,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156596,zmiana wkładu kasowego,2025-06-17 04:12:42.830000+02:00,Incydent,zmiana wkładu kasowego,zmiana wkładu kasowego,inne,0.5
SD-156595,KVS31 - Nie pinguje,2025-06-17 04:11:25.942000+02:00,Incydent,KVS31 - Nie pinguje,kvs31 - nie pinguje,inne,0.5
SD-156594,FOE 63 - nie przechodzi zamknięcie dnia,2025-06-17 04:03:57.001000+02:00,Incydent,FOE 63 - nie przechodzi zamknięcie dnia,foe 63 - nie przechodzi zamknięcie dnia,inne,0.5
SD-156593,MAP01 - nie można się zalogować,2025-06-17 03:54:54.821000+02:00,Incydent,MAP01 - nie można się zalogować,map01 - nie można się zalogować,BOS/MAP – nie można się zalogować,0.9
SD-156592,Problem z zamknięciem POS,2025-06-17 03:52:06.429000+02:00,Incydent,Problem z zamknięciem POS,problem z zamknięciem pos,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156591,Problem z zalogowaniem się do office ( na każdym komputerze) . ,2025-06-17 03:36:14.962000+02:00,Incydent,Problem z zalogowaniem się do office ( na każdym komputerze) .,problem z zalogowaniem się do office ( na każdym komputerze) .,inne,0.5
SD-156589,Problem z zapisywaniem plików,2025-06-17 03:21:16.597000+02:00,Incydent,Problem z zapisywaniem plików,problem z zapisywaniem plików,inne,0.5
SD-156588,"Problem z zamknięciem POS19 - nie przeszło na kasie, z której był zamykany dzień.",2025-06-17 03:16:36.977000+02:00,Incydent,"Problem z zamknięciem POS19 - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos19 - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156587,Brak zmian w wydrukach grillowych po wdrożeniu Sesame,2025-06-17 03:06:15.251000+02:00,Incydent,Brak zmian w wydrukach grillowych po wdrożeniu Sesame,brak zmian w wydrukach grillowych po wdrożeniu sesame,inne,0.5
SD-156586,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-17 02:59:55.314000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156585,Rozregulowany dotyk na monitorze prezenter 2 ,2025-06-17 02:59:02.750000+02:00,Incydent,Rozregulowany dotyk na monitorze prezenter 2,rozregulowany dotyk na monitorze prezenter 2,inne,0.5
SD-156584,POS03 - Brak kafelków na pos,2025-06-17 02:52:39.136000+02:00,Incydent,POS03 - Brak kafelków na pos,pos03 - brak kafelków na pos,POS – brak kafelków,0.9
SD-156583,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,2025-06-17 02:49:42.011000+02:00,Incydent,Zamknięcie POS - nie przeszło na POS z którego było wykonywane,zamknięcie pos - nie przeszło na pos z którego było wykonywane,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156582,Problem z zamknięciem POS - komunikat o FOE63 ,2025-06-17 02:49:19.680000+02:00,Incydent,Problem z zamknięciem POS - komunikat o FOE63,problem z zamknięciem pos - komunikat o foe63,inne,0.5
SD-156581,MAP01 - Drukarka biurowa nie drukuje,2025-06-17 02:38:33.475000+02:00,Incydent,MAP01 - Drukarka biurowa nie drukuje,map01 - drukarka biurowa nie drukuje,inne,0.5
SD-156580,MAP01 - nie można się zalogować,2025-06-17 02:36:25.041000+02:00,Incydent,MAP01 - nie można się zalogować,map01 - nie można się zalogować,BOS/MAP – nie można się zalogować,0.9
SD-156579,[Telefon Serwisowy] Zapytanie o wolny port dla HWA2,2025-06-17 02:35:48.634000+02:00,Poważny Incydent,[Telefon Serwisowy] Zapytanie o wolny port dla HWA2,[telefon serwisowy] zapytanie o wolny port dla hwa2,inne,0.5
SD-156578,BOS01 - Brak mozliwosci zalogowania ,2025-06-17 02:32:29.329000+02:00,Incydent,BOS01 - Brak mozliwosci zalogowania,bos01 - brak mozliwosci zalogowania,inne,0.5
SD-156576,Office/Payroll - nie można się zalogować,2025-06-17 02:31:05.983000+02:00,Incydent,Office/Payroll - nie można się zalogować,office/payroll - nie można się zalogować,inne,0.5
SD-156575,POS19 - nie pinguje ,2025-06-17 02:30:22.157000+02:00,Incydent,POS19 - nie pinguje,pos19 - nie pinguje,inne,0.5
SD-156574,POS06 - prośba o detach,2025-06-17 02:17:29.107000+02:00,Incydent,POS06 - prośba o detach,pos06 - prośba o detach,inne,0.5
SD-156572,Checklista po aktualizacji Sesame ,2025-06-17 01:53:23.949000+02:00,Usługa,Checklista po aktualizacji Sesame,checklista po aktualizacji sesame,inne,0.5
SD-156571,Checklista po aktualizacji Sesame ,2025-06-17 01:53:00.743000+02:00,Usługa,Checklista po aktualizacji Sesame,checklista po aktualizacji sesame,inne,0.5
SD-156570,Checklista po aktualizacji Sesame ,2025-06-17 01:51:57.736000+02:00,Usługa,Checklista po aktualizacji Sesame,checklista po aktualizacji sesame,inne,0.5
SD-156569,Zamknięcie POS - FOE63 problem po cofaniu dnia.,2025-06-17 01:49:25.898000+02:00,Incydent,Zamknięcie POS - FOE63 problem po cofaniu dnia.,zamknięcie pos - foe63 problem po cofaniu dnia.,inne,0.5
SD-156568,Pytanie o zamknięcie systemu ,2025-06-17 01:46:18.611000+02:00,Incydent,Pytanie o zamknięcie systemu,pytanie o zamknięcie systemu,inne,0.5
SD-156567,"Problem z zamknięciem POS24 - nie przeszło na kasie, z której był zamykany dzień.",2025-06-17 01:41:47.006000+02:00,Incydent,"Problem z zamknięciem POS24 - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos24 - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156566,CSO27 - blocked,2025-06-17 01:35:51.889000+02:00,Incydent,CSO27 - blocked,cso27 - blocked,inne,0.5
SD-156565,Cashrecycler - problem po wyjęciu gotówki ,2025-06-17 01:33:41.704000+02:00,Incydent,Cashrecycler - problem po wyjęciu gotówki,cashrecycler - problem po wyjęciu gotówki,inne,0.5
SD-156564,Zamknięcie POS - nie można zamknąć dnia ,2025-06-17 01:33:32.836000+02:00,Incydent,Zamknięcie POS - nie można zamknąć dnia,zamknięcie pos - nie można zamknąć dnia,"Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156563,"CSO32 - Drukarka fiskalna nie odpowiada,Rest czeka na os",2025-06-17 01:21:40.774000+02:00,Incydent,"CSO32 - Drukarka fiskalna nie odpowiada,Rest czeka na os","cso32 - drukarka fiskalna nie odpowiada,rest czeka na os",inne,0.5
SD-156562,Korekta błędnie wbitych strat,2025-06-17 01:21:29.231000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-156561,Connection failed na BOS,2025-06-17 01:20:31.058000+02:00,Incydent,Connection failed na BOS,connection failed na bos,inne,0.5
SD-156560,Połączenie - spadek,2025-06-17 01:19:34.954000+02:00,Usługa,Połączenie - spadek,połączenie - spadek,inne,0.5
SD-156559,BOS - nie można się zalogować,2025-06-17 01:19:23.105000+02:00,Incydent,BOS - nie można się zalogować,bos - nie można się zalogować,BOS/MAP – nie można się zalogować,0.9
SD-156558,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień",2025-06-17 01:19:15.942000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156556,Nie pinguje BOS,2025-06-17 01:17:38.139000+02:00,Incydent,Nie pinguje BOS,nie pinguje bos,inne,0.5
SD-156555,Nie pinguje BOS,2025-06-17 01:15:08.339000+02:00,Incydent,Nie pinguje BOS,nie pinguje bos,inne,0.5
SD-156554,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień",2025-06-17 00:59:22.585000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156553,"CSO30 - Cash recycler zaciął się,brak rozliczenia jego ",2025-06-17 00:56:12.935000+02:00,Incydent,"CSO30 - Cash recycler zaciął się,brak rozliczenia jego","cso30 - cash recycler zaciął się,brak rozliczenia jego",inne,0.5
SD-156552,Brak możliwości zamknięcia PC,2025-06-17 00:54:09.614000+02:00,Incydent,Brak możliwości zamknięcia PC,brak możliwości zamknięcia pc,inne,0.5
SD-156551,CSO28 - pytanie o ponowny wydruk  raportu dobowego,2025-06-17 00:50:22.852000+02:00,Incydent,CSO28 - pytanie o ponowny wydruk  raportu dobowego,cso28 - pytanie o ponowny wydruk  raportu dobowego,inne,0.5
SD-156550,Problem z zamknięciem POS - problem z działaniem złotej karty ,2025-06-17 00:49:43.454000+02:00,Incydent,Problem z zamknięciem POS - problem z działaniem złotej karty,problem z zamknięciem pos - problem z działaniem złotej karty,inne,0.5
SD-156548,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS8 ",2025-06-17 00:45:34.634000+02:00,Incydent,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS8","mystore - zamknięcie nie przeszło na kasie, z której był zamykany dzień. pos8",inne,0.5
SD-156547,Mystore - Bledne zuzycie pos,2025-06-17 00:44:27.019000+02:00,Incydent,Mystore - Bledne zuzycie pos,mystore - bledne zuzycie pos,inne,0.5
SD-156545,Problem z wylogowaniem kiosków ,2025-06-17 00:36:52.642000+02:00,Incydent,Problem z wylogowaniem kiosków,problem z wylogowaniem kiosków,inne,0.5
SD-156544,Błedny numer koperty przy rozliczeniu,2025-06-17 00:36:36.262000+02:00,Usługa,Błedny numer koperty przy rozliczeniu,błedny numer koperty przy rozliczeniu,inne,0.5
SD-156543,CSO28 - problem z wylogowaniem ,2025-06-17 00:35:44.116000+02:00,Incydent,CSO28 - problem z wylogowaniem,cso28 - problem z wylogowaniem,inne,0.5
SD-156542,KVS 17 - komunikat no signal,2025-06-17 00:33:57.858000+02:00,Incydent,KVS 17 - komunikat no signal,kvs 17 - komunikat no signal,inne,0.5
SD-156541,POSY - Błąd DF na każdej z pos,2025-06-17 00:32:32.523000+02:00,Incydent,POSY - Błąd DF na każdej z pos,posy - błąd df na każdej z pos,inne,0.5
SD-156540,nie można zamknąć POS,2025-06-17 00:31:10.994000+02:00,Incydent,nie można zamknąć POS,nie można zamknąć pos,inne,0.5
SD-156539,Połączenie - spadek ,2025-06-17 00:27:39.843000+02:00,Usługa,Połączenie - spadek,połączenie - spadek,inne,0.5
SD-156538,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS24",2025-06-17 00:21:29.225000+02:00,Incydent,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS24","mystore - zamknięcie nie przeszło na kasie, z której był zamykany dzień. pos24",inne,0.5
SD-156537,CSO25 - drukarka nie pinguje ,2025-06-17 00:20:42.981000+02:00,Incydent,CSO25 - drukarka nie pinguje,cso25 - drukarka nie pinguje,inne,0.5
SD-156536,"POS07 - Zepsuta,Rest czeka na OS",2025-06-17 00:20:34.714000+02:00,Incydent,"POS07 - Zepsuta,Rest czeka na OS","pos07 - zepsuta,rest czeka na os",inne,0.5
SD-156535,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS7 ",2025-06-17 00:17:43.321000+02:00,Incydent,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS7","mystore - zamknięcie nie przeszło na kasie, z której był zamykany dzień. pos7",inne,0.5
SD-156534,Waystation - Nieprawidłowy dzień biznesowy,2025-06-17 00:16:20.154000+02:00,Incydent,Waystation - Nieprawidłowy dzień biznesowy,waystation - nieprawidłowy dzień biznesowy,Waystation – Nieprawidłowy dzień biznesowy,0.9
